지역,2003-11,2003-12,2004-01,2004-02,2004-03,2004-04,2004-05,2004-06,2004-07,2004-08,2004-09,2004-10,2004-11,2004-12,2005-01,2005-02,2005-03,2005-04,2005-05,2005-06,2005-07,2005-08,2005-09,2005-10,2005-11,2005-12,2006-01,2006-02,2006-03,2006-04,2006-05,2006-06,2006-07,2006-08,2006-09,2006-10,2006-11,2006-12,2007-01,2007-02,2007-03,2007-04,2007-05,2007-06,2007-07,2007-08,2007-09,2007-10,2007-11,2007-12,2008-01,2008-02,2008-03,2008-04,2008-05,2008-06,2008-07,2008-08,2008-09,2008-10,2008-11,2008-12,2009-01,2009-02,2009-03,2009-04,2009-05,2009-06,2009-07,2009-08,2009-09,2009-10,2009-11,2009-12,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02,2019-03,2019-04,2019-05,2019-06,2019-07,2019-08
경기 동부1권,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,104.6436531,104.6494043,104.435402,104.1920047,103.8355897,103.3645105,102.914319,102.6098767,102.4751415,102.6531226,102.6254215,102.2780886,101.7473572,101.1654843,100.755341,100.4132637,100.0437542,99.79151221,99.29542568,99.06023463,98.87618143,98.89785971,98.80224809,98.77543748,98.99568318,99.11447303,99.08205877,99.02581863,98.95493346,98.78259344,98.69055686,98.66030364,98.48931646,98.38469567,98.26345019,98.22046027,98.17188044,98.09932323,98.07247097,98.02747514,98.18686513,98.34618429,98.54437408,98.75645284,99.00548917,99.26001949,99.53699349,99.65579697,99.68865017,99.71134118,99.70131696,99.7405128,99.7227794,99.73662795,99.76727624,99.77635941,99.76294648,99.77489312,99.83521648,99.8437171,99.80850225,99.76547504,99.7546411,99.74715606,99.7675256,99.89150122,99.89654357,99.9185119,99.90222788,99.90636781,100,100.0243393,100.0679261,100.0574844,100.0228906,100.0341907,100.0639258,100.0106503,99.98851522,99.98167314,100.0431727,100.0990779,100.1374486,100.1197514,100.1253062,100.1894606,100.1571993,100.1302718,100.0832988,100.0718936,100.0102592,99.94874869
경기 동부2권,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,99.10942532,99.36355669,99.78615563,99.59962754,99.45480525,99.45480525,98.87388298,98.85500428,98.80024221,98.75585992,98.47273917,98.29687343,98.26545096,98.30528584,98.29552005,98.42484687,98.17301352,98.24421767,98.10156481,98.08272204,97.92033146,97.96368696,97.78567943,97.6358942,97.37475384,97.33770102,97.33045162,97.12152143,97.05008287,97.04447903,97.02301585,96.92186335,96.95182151,96.78174122,96.81916868,96.68161742,96.85593799,97.00002095,97.10259439,97.33874977,97.58148492,97.78030399,97.91185573,98.10717467,98.33487408,98.63867323,98.88236631,99.05119426,99.20408826,99.05900828,99.12989927,99.16789374,99.12620858,99.1660828,99.20375961,99.24451372,99.25946074,99.29275168,99.4231832,99.4291089,99.41297173,99.49201126,99.53336533,99.59838957,99.71669524,99.74551458,99.80867534,99.87008998,99.90069609,99.90398742,100,100.0560872,99.96934907,99.99589829,99.95659841,99.91842865,99.87763647,99.80318337,99.7653204,99.66779805,99.66083813,99.6149585,99.54742343,99.37730103,99.26043976,99.13009277,98.9430038,98.72019529,98.45600103,98.23275579,98.07140981,97.92299051
경기 경의권,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,103.5273051,103.4845515,103.2487958,103.2369724,102.992217,102.8039403,102.4094397,101.9325268,101.8293332,101.5769859,101.4089501,100.548359,99.69392969,99.17030747,98.56904196,98.27683122,98.63477897,98.55613418,98.39177623,98.32851004,98.64600575,98.69316795,98.65195083,98.53553904,98.88978662,98.91296264,99.55880671,99.24985634,99.09124958,99.24066187,99.36038403,99.21455789,99.52049593,99.23104508,99.28755951,99.05043631,99.05470555,99.09954984,99.37607549,99.54300111,99.6636447,100.0053607,100.254546,100.3065233,100.4510979,100.5335706,100.7238705,100.727973,100.6915927,100.5838596,100.50806,100.3538776,100.3446422,100.3494948,100.3824648,100.3381736,100.3769948,100.4132465,100.1903148,100.1772868,100.1742613,100.1659366,100.16352,100.0456263,100.0335949,99.8675264,99.96143105,100.0391496,100.0678533,100.0572729,100,100.1691164,100.2811501,100.3559189,100.4123736,100.4373743,100.3913346,100.5076929,100.5107743,100.1202704,100.042701,100.2725622,100.3222296,100.2443104,100.2233119,100.1452527,100.0844378,99.9859897,99.75210972,99.60175643,99.28174268,99.10667452
경기 경원권,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,104.8494184,104.8248196,105.0286838,105.2681062,105.3633457,105.4283404,104.3622474,104.7725917,104.7038612,104.6215839,104.4996972,103.9621003,103.1745606,102.8196896,102.4904823,102.2651665,102.4136819,102.4705709,102.1168328,101.6343207,101.32434,101.236637,101.0765459,100.8724939,100.0176333,100.1707045,100.1183229,99.9616775,99.79513525,99.45972791,99.32476761,99.11512103,99.29284555,99.39114665,99.45738279,99.420553,99.32684715,99.35822984,99.46099621,99.39540956,99.49049955,99.42157912,99.39957093,99.35127295,99.23786936,99.22580631,99.22861664,98.97114953,98.9263871,98.77183012,98.75818685,98.67454113,98.81726865,98.87773273,98.83293782,98.74384296,98.74868576,98.65357501,98.66726066,98.56095809,98.58794703,98.56537002,98.56669422,98.66274462,98.77139792,98.94286401,99.09553308,99.25103607,99.43830016,99.71402936,100,100.0992117,100.0784225,100.13292,99.95162333,99.84031733,99.75132124,99.70591623,99.66344512,99.53190384,99.26113359,99.17536491,98.93655518,98.58448654,98.37673494,98.14691486,97.96928755,97.7583603,97.60696111,97.42585795,97.28349016,97.12535858
인천,63.07603582,62.24794753,61.53242815,61.14348597,60.60155699,60.42876509,60.08655548,59.53886614,59.28552961,58.9048654,58.37277916,57.54475181,56.66743009,56.22088775,55.76671484,55.56519109,55.52341957,55.82794226,55.58424849,55.62103751,55.64833894,55.60674832,55.67618444,55.53073841,55.49964719,55.47551832,55.85281097,55.78897085,55.95961584,56.43400792,56.64668827,57.41274213,57.776545,58.68390643,58.8146079,59.42385598,60.73023,62.60550009,64.44440827,65.74857343,66.98267526,68.11009966,69.79818229,71.93931981,72.9888966,73.98490584,76.10417743,78.02167934,80.11182503,81.53016452,83.4724053,83.82234025,86.94606899,88.00897078,91.93681447,95.49468996,99.95484274,104.4298734,107.0234373,107.5973748,108.382921,108.4526634,107.3386836,106.9796419,106.7728539,106.4202629,106.2794478,107.0672165,106.8638796,107.1894226,108.1096941,108.3013682,108.4653042,108.4462289,108.5537902,108.6296636,108.605091,108.4903403,108.3740558,108.3860494,108.1540519,108.0960345,107.6830401,107.579043,107.5480462,107.5245217,107.5126265,107.826247,107.9968161,108.156887,108.0069522,107.8995508,107.9506079,107.428911,107.0627172,106.6667238,106.3085587,106.0302371,105.9872687,105.9823743,105.7539877,105.8488171,105.5202357,105.0585706,104.6575827,104.2705776,103.4915011,102.9943374,102.5665384,101.855543,101.2095598,100.8514734,100.2118429,100.2531795,100.1852445,100.1449882,99.85980957,99.52699166,99.36283528,99.13973939,99.18326978,99.11973759,98.52436311,98.2999951,98.02978529,97.97836868,97.89857057,97.80603132,97.70147431,97.66172322,97.68177831,97.87322787,97.857556,97.85033555,97.85577708,97.91088392,98.11920403,98.30461341,98.47334932,98.59701934,98.73428117,98.84680253,98.93727523,98.9940039,99.08257511,99.11240536,99.06694861,99.01148204,98.93457747,98.77601018,98.78800588,98.81947307,98.83990391,98.89830449,98.91809322,98.94483903,98.97220272,99.07395556,99.04238055,99.01649023,99.05875663,99.09248722,99.16450016,99.19650324,99.30655259,99.52854216,99.7597602,99.88336572,100,100.033571,100.027784,100.0645112,100.1335948,100.204177,100.1690372,100.1796613,100.1411717,100.0768659,100.1126203,100.2845313,100.6294072,101.0647954,100.9817887,100.9421234,100.8473521,100.6933864,100.6120621,100.5369162,100.4244993,100.3940426
부산,92.72993091,90.87937218,90.11419893,89.25130806,89.37478786,89.00919954,88.36572296,87.61932077,86.904222,86.15009913,85.83391532,85.3793988,84.80122959,83.93622369,83.4970799,83.39133277,83.11662705,82.67198083,82.56225646,82.33197842,81.92415407,81.85669948,81.57581166,80.82087672,80.44431693,80.45305658,80.03071184,79.83098276,79.86124781,79.81315654,79.57351262,79.29229723,79.10461578,78.89255717,79.04648727,79.04150086,79.19292582,79.02727801,79.0020104,78.79547888,78.67660554,78.58007632,78.43800708,78.41505351,78.26036992,78.28142488,78.34893787,78.24635114,78.16556859,78.15299046,77.87651938,77.82204661,78.31416627,78.41408608,78.45433858,78.56141572,78.64738155,78.64097099,78.94163017,79.02075921,79.04608392,78.9435007,78.71779099,78.69025233,78.7596878,79.06113624,79.19217216,79.24336886,79.22327805,79.45779798,80.20782839,80.47677964,80.80263752,81.12154923,81.14936095,81.24163748,81.65859878,82.42482612,82.77639844,83.4421599,83.70556536,83.89716356,84.33546458,85.16144796,85.7042343,86.42049421,87.00498205,87.77757138,88.9050079,91.1505487,90.80665763,91.74717736,92.50226715,93.3372361,93.92543517,95.3379781,96.02168267,96.4228848,96.80382496,96.80305266,96.82559995,97.01180216,96.69860965,96.52729598,96.4330667,96.31175511,96.41291405,96.43881833,96.53939848,96.56789508,96.56331206,96.54590642,96.58969842,96.6882846,96.72403384,96.69917434,96.7259651,96.63132138,96.58546086,96.60818114,96.55451011,96.69613669,96.64805255,96.7680633,96.74987731,96.62088387,96.61978443,96.60553749,96.6186619,96.66089389,96.64075003,96.70359354,96.74008083,96.77248959,96.83234148,96.95931501,97.05520337,97.12911383,97.20520857,97.32165913,97.49045661,97.56277534,97.69391257,97.86652418,97.98626986,97.85422104,97.90417653,97.95194631,97.97270318,98.01128131,98.09670775,98.15761485,98.22950359,98.37143955,98.53628612,98.73101585,98.84432005,98.97780376,99.07364386,99.10603802,99.2055012,99.29440909,99.46350169,99.6648926,99.86223572,99.95158935,99.98428938,100.0054976,100,99.97384064,99.93644285,99.89839266,99.84226262,99.68795548,99.51010717,99.37464601,99.26012579,99.09065916,98.92186125,98.75279941,98.48252949,98.23715767,98.0791483,97.93735046,97.74906773,97.56681103,97.39690321,97.20997684,97.02377831,96.84893048
부산 중부산권,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,95.93768507,95.93768507,95.87972938,96.2061687,95.88926958,95.81253327,95.80394888,95.64900918,95.81678195,95.81479443,95.99212864,96.25107988,96.36589202,96.36772035,96.4249424,96.47098687,96.46300087,96.38571569,96.3541576,96.24352414,96.22146912,96.13613052,96.04549157,96.21733669,96.16419732,96.32662731,96.24808953,96.03653239,96.04398211,96.04956204,96.08820642,96.2029178,96.13506573,96.24267963,96.3185745,96.37225431,96.42384802,96.61014472,96.76955573,96.84764637,96.96689984,97.13023313,97.35989667,97.42984051,97.5771377,97.84668709,98.01387056,97.88020674,97.92569392,97.95631598,97.93242733,97.93888422,97.97300571,98.01637109,98.05774207,98.26557968,98.4803619,98.74618241,98.86097941,99.00529937,99.1057765,99.13116161,99.17781238,99.25093258,99.41185958,99.62235245,99.8326263,99.92566242,99.94338163,99.96093872,100,99.98629816,99.9608147,99.91701379,99.85159183,99.60276572,99.35981847,99.17575704,99.03590821,98.86972314,98.67978014,98.5241941,98.18260193,97.81705587,97.64347844,97.47430398,97.32992029,97.17955368,97.01663079,96.806028,96.60740797,96.41012371
부산 동부산권,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,96.83830738,96.83830738,96.97630794,97.08550497,97.12346918,96.97366697,96.9000386,96.81943621,96.83944068,96.88143706,96.89114895,96.83771136,96.83771136,96.83703888,96.8656176,97.1099456,97.16227388,97.17762107,97.21229168,97.2389208,97.25332684,97.24455666,97.24455666,97.24455666,97.39453076,97.41233715,97.41758944,97.34531945,97.35428455,97.33905914,97.34012971,97.27689768,97.28089042,97.28247674,97.22197477,97.22197477,97.35753482,97.46564962,97.44602075,97.51620117,97.55584774,97.63285941,97.74876713,97.83881592,97.98907172,98.10615067,98.2133799,98.12323771,98.18709654,98.31667046,98.39380483,98.49752943,98.72730085,98.83234012,98.96710016,99.07284898,99.24218808,99.40680979,99.46970555,99.54895498,99.64736541,99.65277901,99.70855924,99.76656923,99.86710515,100.0333192,100.165773,100.2460534,100.2189527,100.1182964,100,99.95117452,99.88595039,99.85189536,99.80021624,99.73278429,99.62439668,99.55456526,99.5045424,99.36978498,99.23393634,99.07159137,98.8841084,98.75476928,98.61802373,98.56693394,98.40314885,98.26119091,98.0742538,97.91657078,97.70689137,97.55029056
부산 서부산권,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,98.87384667,98.87011347,98.91673164,98.88120776,98.06980306,97.64447909,97.3194267,97.21876303,97.27969881,97.34804504,97.39867468,96.9684937,96.65801958,96.56779061,96.60056178,96.61492644,96.73542138,96.78225916,96.94355015,96.70978091,96.51552972,96.85540224,96.81527529,97.09044815,96.76239828,96.92680832,97.02547776,97.02027051,96.98277461,96.92009936,96.88687872,96.90288937,96.96689793,97.0078569,97.0889533,97.11596296,97.08465325,97.08465325,97.1865711,97.25510532,97.27290795,97.32591646,97.41364534,97.46570493,97.52584703,97.52715255,97.54145259,97.35133518,97.39227278,97.36329545,97.41694263,97.44278922,97.44843981,97.48987653,97.54853864,97.57188446,97.59681504,97.64856777,97.83497478,98.02267131,98.1022399,98.19460924,98.50178498,98.68033306,98.9768303,99.20813022,99.47105698,99.56457351,99.7298721,99.94982741,100,99.97544241,99.94911279,99.92033567,99.88229896,99.84786085,99.737942,99.63200483,99.48601582,99.25398743,99.09133124,98.87551452,98.66993891,98.57047685,98.42278181,98.21803026,97.87252167,97.54217801,97.37905638,97.21249718,97.095842,96.9546861
대구,81.75310363,79.78089469,77.46855253,77.21336083,77.16956353,76.97291839,76.78918266,76.697542,76.65979288,76.71907065,76.71907065,76.54872935,76.36877458,75.93500913,75.9169851,75.44824773,75.60834509,76.40924263,76.37897366,76.89900467,76.99473376,77.47498964,77.64351369,77.72036871,77.73671379,77.54574826,77.47838162,77.41252057,77.4742834,78.06306556,78.41114375,78.58258219,78.48265681,78.67692365,79.07504613,79.04804396,79.53917284,79.55081223,79.5901132,79.5901132,79.5901132,79.57347815,79.58739259,79.73715342,80.8893309,80.96057236,80.96017702,80.89012072,80.89185747,80.84632184,80.7308563,81.15960944,81.34996983,81.41175987,81.41175987,81.38426027,81.78511553,81.76755182,82.89354787,82.73276216,82.668972,82.21272656,82.19151281,81.95817562,81.78334676,81.58014617,81.51617863,81.43280848,81.41065256,81.41065256,81.53364396,81.53364396,81.5181887,81.45668145,81.45668145,81.55052445,81.55052445,81.55052445,81.52524088,81.52524088,81.52524088,81.50897438,81.50897438,81.60453753,82.00388804,82.06512216,82.28873711,82.51093723,82.90867631,83.06058911,82.33998175,83.34695681,83.56008893,83.76857442,84.82155858,85.01289419,85.93246256,86.39826791,87.44269846,87.45626805,87.58503348,87.81262869,87.85653311,87.87050345,87.87050345,88.04929449,88.03119451,88.2295153,88.60347559,89.02089438,89.23786578,89.33656376,89.48667441,89.8435858,89.93834054,90.48808451,90.95465269,91.09800558,91.51397968,91.87145974,92.15057604,93.04894707,93.63629129,93.88282719,94.54604193,94.8846284,95.09722386,95.22140455,95.47847195,95.57277269,95.98071293,96.06463146,96.40285656,96.56444508,96.82655416,97.09284171,97.35214782,97.64228976,98.05417118,98.26963765,98.848143,99.21820806,99.60738479,99.9613272,100.2724519,100.2577568,100.253074,100.2281505,100.1144976,100.1303336,100.1147281,100.0685558,100.0608465,100.0131572,100.0131572,99.94453192,99.8885337,99.76428782,99.75391917,99.80876402,99.80535085,99.82288018,99.84561621,99.84675093,99.84618152,99.9540443,99.90390515,99.89502124,100,100.0476549,100.1243666,100.16869,100.2360068,100.2962505,100.4203332,100.5399732,100.6363412,100.7506124,100.8296406,100.8745912,101.1352346,101.4982517,101.5419414,101.6306925,101.6142561,101.6925887,101.753675,101.8414893,101.8624245,101.8959294
광주,90.66635615,90.49719857,90.34708198,87.88180758,86.27265439,86.93733171,87.08493612,86.78769479,86.78769479,86.78769479,89.08926587,88.44229164,88.08421283,88.25167735,88.41663759,88.41663759,88.41663759,88.08421283,88.10404716,88.60760818,88.51457964,88.60760818,88.71926872,88.82925086,88.82925086,89.87844722,90.53795083,90.53795083,90.60379789,90.66870154,90.29079573,90.35180405,90.47140379,90.47140379,90.57517384,90.62972157,90.62972157,90.57517384,90.70950908,90.84736138,90.82102109,90.87571687,90.84626707,91.32395853,91.89979987,92.46237201,92.76025548,92.9983071,93.07840131,93.30170482,93.30170482,93.11746719,93.17429896,93.17429896,93.14374346,93.14374346,93.17254825,93.35753307,91.35920004,91.45932455,91.44861991,90.98568806,90.99998452,91.05107634,90.42309175,90.30426738,90.30426738,90.53976851,90.47264935,90.2313679,90.2313679,90.2313679,90.2313679,90.2313679,89.84353539,89.84353539,90.22997988,90.46177134,90.46177134,90.02720203,89.44972527,89.44972527,89.44972527,89.59078694,89.59078694,89.59078694,89.76852989,89.9295911,90.27929414,91.60185523,90.88103747,91.60185523,91.89520035,92.033206,92.11687808,92.75722411,93.71926602,93.97776348,94.36754309,94.36754309,94.13271508,94.53219201,94.62412198,94.56908922,94.79400612,95.0940381,95.02139829,95.06524324,95.03624266,95.03624266,95.15668259,95.15101158,95.22601631,95.41534923,95.49446702,95.85843707,96.04243379,96.05778222,96.0356871,96.06392031,96.14149203,96.25880194,96.29704555,96.30708519,96.39478534,95.63800841,95.87664106,95.87999622,95.92363231,95.99226519,96.40627967,96.94448076,96.94448076,97.0354141,97.23067222,97.48648784,97.59364418,97.36661385,97.45271345,97.6839051,97.99752347,98.10610099,98.23357644,98.46871549,98.66739024,98.64947076,98.73072096,98.76388414,98.87679948,99.10674248,99.10251792,98.96153165,98.93024552,98.92153791,98.89174755,98.86926447,98.87634598,98.92982201,98.98746972,99.04032796,99.09548869,99.14740445,99.35237736,99.35485613,99.35721469,99.59963335,99.68221472,99.92436065,100,99.93471804,99.87420109,100.0181573,100.2092766,100.3304961,100.3380084,100.4358811,100.4807249,100.7321109,101.4519661,101.5791278,101.5458867,101.5433935,101.5634492,101.5409035,101.5670522,101.5506173,101.5117434,101.4789411,101.4899783,101.5085948
대전,84.35770038,82.72907795,82.38462357,82.77893301,81.90850995,82.2164742,82.56698113,82.64857858,82.47417771,81.75838287,81.47586261,81.03745542,80.07785428,79.02213626,78.46444383,78.0627446,78.42288077,78.76991498,78.83408635,78.60858419,78.58628912,78.85690978,78.44179398,77.76690794,77.44234222,77.16865887,77.15256466,77.06509045,77.47527263,77.08544058,76.33240477,76.38673326,76.12821006,75.67685522,75.62706126,75.47194601,75.77781615,75.92008617,75.81851117,75.70411296,75.41293616,75.21448016,75.04023729,74.84744115,74.59883544,74.52337099,74.52337099,74.52337099,74.52337099,74.59883544,75.1846239,75.1846239,75.31695064,75.44640732,75.48875941,75.57312216,76.30006012,76.43898789,76.75507957,76.79181463,76.71261574,76.71261574,77.50967196,77.83692561,77.90014148,78.12108554,78.46054246,78.53433528,78.53433528,78.99614004,79.69656718,80.25991026,80.68800458,81.5419911,81.768159,81.81452986,82.36498263,82.77149226,83.41105463,84.6175333,84.76179776,85.73339482,86.12051197,86.98111126,87.61909977,87.86937672,88.36030943,89.40654529,90.2765246,92.53982222,92.82894883,93.57064048,94.14566169,94.90648492,95.85877137,96.41171236,96.68138244,96.97380452,97.18040473,97.28104537,97.20049794,97.12567845,97.03233011,96.76355076,96.40337231,96.19408736,96.27243605,96.42983081,96.46887285,96.63057482,96.68547676,96.70014351,96.76885298,96.83116588,96.82252266,96.76130951,96.82351034,96.69171746,96.7427665,97.14810124,97.19671493,97.37249031,97.62082951,97.8475876,98.06539425,98.22134973,98.28583252,98.26687503,98.22114794,98.59757641,98.75724608,99.07779176,99.24831629,99.41360645,99.42955079,99.51128853,99.67590057,99.65654584,99.60724379,99.58354422,99.59650568,99.65953124,99.68599834,99.72017476,99.76026232,99.62890046,99.55886544,99.57900407,99.61065595,99.67194777,99.73316163,99.73110243,99.70916342,99.5992894,99.58762408,99.63231847,99.58863787,99.63848999,99.75359941,99.77211211,99.78494023,99.86927003,99.85101973,99.86822038,99.9179041,99.93222781,99.91991877,99.9457917,100,100.0306482,100.0192575,100.0772486,100.0813327,100.1164859,100.0862168,100.1361563,100.0964822,100.1056548,100.2057054,100.5928467,100.6406079,100.8287101,100.8170269,100.8624652,101.138424,101.1308439,101.4537591,101.854506,102.1144373,102.4079107
울산,71.20842385,69.50936405,67.91704444,69.48159693,69.24254698,69.1076889,69.1076889,69.26739291,69.09876381,68.67701129,68.78769914,69.66089407,69.79234646,69.81456984,69.83667361,69.85865909,69.88052756,69.90228031,69.90228031,69.93803241,70.46492294,70.62639186,70.85432316,71.12345208,71.29545203,71.36324218,71.59355491,72.49605016,73.00287449,74.61942928,76.87186458,77.74408593,77.84344376,79.31211503,81.6108404,83.13850517,84.72816794,84.79972376,84.91197887,86.11449259,86.64659895,87.04457971,88.2473757,88.2473757,88.2473757,88.75567592,87.97600238,87.97600238,87.97600238,87.97600238,87.87878412,87.96199758,88.16003281,88.29981849,89.33585397,89.5850954,89.53202253,89.42335745,85.21846135,84.66796785,84.5185105,83.12658644,82.64763218,83.228142,83.0712187,82.96102708,83.36279343,83.36279343,83.36279343,83.50369746,83.54771739,83.98474561,84.34859413,84.45197657,84.64165791,84.92744876,85.04622412,85.1123344,85.04265163,85.02494172,85.07474904,85.07474904,85.11883029,85.19619029,86.02946908,85.98827183,86.38241302,87.88459541,88.67346053,89.82554423,90.05139787,90.33877153,89.86962937,90.04556053,91.22982111,91.58374707,91.87380192,92.26460892,92.5806123,92.60000743,93.33363339,93.74084994,94.02368783,94.11378005,94.13903727,94.16267269,93.93370788,94.37604253,94.5073164,94.51868563,94.64958665,94.72882703,94.77275012,95.09630061,95.12446872,95.27857833,95.42312427,95.38842782,95.50306093,95.506372,95.79147625,95.87993927,96.13842985,96.2933806,96.40594557,96.4778998,96.68481196,96.92185619,97.25571545,97.43856924,97.75504596,97.96062801,98.18243617,98.50813886,98.63675265,98.8526932,99.21350075,99.3505299,99.56165837,99.9172426,100.0433527,100.113752,100.2511554,100.4008788,99.97096852,99.99023771,100.2292588,100.2605866,100.2869959,100.4020066,100.5394214,100.4244724,100.4912757,100.5660405,100.6609131,100.6711213,100.7269441,100.7029166,100.7496617,100.8042602,100.7909217,100.845717,100.922258,100.8648347,100.7939822,100.6186234,100.3086363,100.2418474,100,99.63311455,99.46627384,99.36040338,99.19990985,98.9830697,98.74583547,98.53029227,98.13570112,97.78344977,97.37773143,96.61933822,95.99841773,95.19704547,94.84272797,94.60855014,94.31058211,93.95526164,93.59048956,93.08043146,92.7219703,92.29450287
세종,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,88.82319031,88.82319031,90.338291,91.79756243,93.4729252,95.08944981,95.83894555,95.6859057,96.02845412,95.80629492,96.129196,96.65236863,97.51835704,97.79244779,98.19030942,98.34518211,98.21920823,98.26209333,98.17176443,97.91296846,97.76118296,97.64860448,97.69754971,97.6764326,97.89140388,97.9075546,98.25963987,98.17205436,98.25320573,98.42873584,99.25276153,99.51138685,99.53557358,99.50131116,99.50277294,99.46216854,99.32197293,99.15883243,99.09864672,99.03670553,99.12705944,99.13898588,99.22769616,99.33395492,99.34741931,99.35407141,99.28733414,99.19405414,99.16389093,99.31441193,99.36752277,99.37543461,99.34978498,99.33665279,99.4090414,99.48214112,99.6390026,99.78878527,99.85648223,99.96208243,100,100.0048464,100.0800772,100.0455609,100.0970599,100.1305634,100.2170727,100.0888392,100.0941073,100.0803007,100.0849366,100.1901098,100.1685765,100.1428083,100.1134283,100.0741179,100.0519319,99.66373772,99.09730077,99.0372367,98.55886362,98.01202778
