지역,2003-11,2003-12,2004-01,2004-02,2004-03,2004-04,2004-05,2004-06,2004-07,2004-08,2004-09,2004-10,2004-11,2004-12,2005-01,2005-02,2005-03,2005-04,2005-05,2005-06,2005-07,2005-08,2005-09,2005-10,2005-11,2005-12,2006-01,2006-02,2006-03,2006-04,2006-05,2006-06,2006-07,2006-08,2006-09,2006-10,2006-11,2006-12,2007-01,2007-02,2007-03,2007-04,2007-05,2007-06,2007-07,2007-08,2007-09,2007-10,2007-11,2007-12,2008-01,2008-02,2008-03,2008-04,2008-05,2008-06,2008-07,2008-08,2008-09,2008-10,2008-11,2008-12,2009-01,2009-02,2009-03,2009-04,2009-05,2009-06,2009-07,2009-08,2009-09,2009-10,2009-11,2009-12,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02,2019-03,2019-04,2019-05,2019-06,2019-07,2019-08
광주,100.5878129,99.99729568,98.93106339,98.21848378,98.25809704,98.19381533,97.44919036,96.2834224,96.79141055,96.79141055,96.7176959,96.9236978,96.41908109,96.40302837,96.20521896,96.06755378,96.06755378,96.49935914,97.57346506,97.59417726,98.09216039,98.12011869,98.15612892,97.65122406,97.61610774,97.59815335,97.59815335,97.59815335,97.7593301,99.39101249,99.39101249,100.0886339,100.1104659,100.1267436,100.4368685,100.3466355,100.1495353,100.1942824,100.224795,100.1777787,100.1777787,100.2002862,99.79582509,99.7222942,99.86539519,100.000312,99.56020954,99.61623012,99.58205392,99.6158933,99.62266028,99.61594443,99.59991908,99.88953707,100.1179824,100.1035865,99.75887623,99.76823716,99.75519404,99.43573144,98.80078906,98.41108507,97.96441686,97.78905171,97.72142818,97.71451619,97.71451619,97.67723343,97.40686628,97.46792367,97.46792367,97.46792367,97.46792367,97.46792367,97.50174428,97.49954309,97.10791498,97.05042353,97.03909517,96.57731727,96.48233622,96.08652132,96.11379677,96.11379677,96.11379677,96.08800708,96.08800708,96.20945787,96.20945787,95.91466711,95.40052283,95.85997561,96.38649861,96.52203156,96.76509116,96.95706628,97.15714416,97.08174672,97.20973783,97.04510835,97.15836316,97.17350992,97.14742618,97.3457881,97.27096113,97.16880001,97.13292791,97.12547076,97.12547076,96.69762012,96.63804234,96.61943774,96.64919377,96.64836182,96.70433642,96.73057933,96.70434932,96.6437409,96.61094203,96.58530332,96.42554561,96.40079087,96.22749655,96.17247383,95.76957983,95.65893271,95.66611028,95.53699579,95.37965993,95.33020093,95.2412323,95.21046938,95.21046939,95.10883074,95.03004817,95.01315533,95.01315533,94.55023323,94.77064879,94.95160307,95.05214485,95.15945898,95.24489673,95.52070531,95.98778509,96.18750623,96.24958411,96.32833657,96.44108637,96.58296305,96.68156828,96.71276703,96.68798412,96.64095618,96.62769195,96.64424904,96.68840036,96.9056737,96.94147318,97.02768852,97.13316095,97.20725666,97.53052625,98.1282249,98.59314919,99.13131361,99.49409223,99.82371802,100,100.0213107,100.2147562,100.2886861,100.5357522,100.8678495,101.150105,101.5068597,102.1997587,102.6272774,103.4251623,103.938537,105.1059881,105.8553847,106.2191295,106.687855,107.0334001,107.3987856,107.7950546,108.2362704,108.66169,109.1133356
대전,88.29130802,86.18607928,85.67015285,85.4798694,85.65599573,85.50817004,85.44110568,85.55016251,86.01149256,86.18391273,86.58191754,85.78275169,85.00447815,84.78876313,84.59926671,84.18466904,84.7356033,85.32874787,85.69230933,86.1130801,87.57422675,87.43092062,87.25990816,86.36586578,85.94852862,85.60509284,85.63614085,85.0023651,85.36266334,86.61735993,87.28709028,87.28709028,87.20006662,87.05474167,87.27214693,87.29182188,87.56932081,87.6659178,88.52056247,88.5989687,88.72517137,88.65931819,88.65931819,88.59777895,88.63996475,88.52029119,88.57161642,88.82477935,88.93547384,88.96194882,88.91419272,88.98790466,89.05576702,89.05576702,89.05576702,89.01455513,89.69052062,90.34464877,90.31227738,90.30001217,90.30067511,90.30067511,90.47341156,90.37786563,89.98139198,89.98139198,89.9881196,90.01560792,90.05841865,90.16172496,90.39977385,90.86661028,91.00963672,91.69091655,92.34633302,92.69147248,92.74507921,92.74507921,93.41353758,93.52006719,93.608878,93.91132089,93.91132089,94.5356928,94.75741195,94.7885342,94.99849884,95.21091658,95.6498999,96.33443447,94.67102192,96.34899771,96.42046671,96.4930553,97.28097554,97.53664051,97.58412163,97.65681938,97.71349361,97.71973749,97.83202068,97.8131758,97.75058621,97.69406626,97.52813441,97.50512759,97.30695096,97.30695096,97.29991273,96.81417438,96.72811719,96.68414149,96.5487815,96.40978644,96.24703395,96.08305997,95.90845811,95.64712074,95.58248641,95.52550249,95.51000275,95.47736678,95.52316017,95.45643775,95.78080737,95.98014824,95.93706746,95.86851088,96.00168606,96.11837616,96.29841515,96.35411811,96.31657161,96.33104287,96.35121921,96.36151555,96.67181074,96.68296681,96.74988641,96.81383639,96.82492023,96.87027661,97.00037706,97.03453308,97.13163997,97.18450599,97.22016267,97.37697586,97.54384244,97.5840014,97.66920314,97.74084439,97.82211492,97.91389698,97.93379644,97.94594841,98.11051523,98.2534431,98.29193504,98.40564064,98.59284315,98.75871616,98.96966833,99.09231408,99.21834699,99.41519555,99.59971369,99.83232004,100,100.1214142,100.2243995,100.3167743,100.4602043,100.6354017,100.8304281,100.9708751,101.1630629,101.6319723,102.3453081,102.8196942,103.4404812,103.8520375,104.1263867,104.3699614,104.5949709,104.8663585,105.1815149,105.5346897,105.9461918,106.3500712
울산,72.49439443,71.88102989,71.30953335,71.06896535,70.73498958,68.91526989,68.86900202,68.25183902,68.28729016,68.11833198,68.15713034,68.15529621,67.97083746,67.90882489,67.61546445,67.87241813,68.0302877,68.29412842,68.14752785,68.50650198,68.70047907,69.20740499,69.19112508,69.64295716,69.91193804,69.99938841,70.4507815,70.87289028,72.4162139,73.61371615,74.98039669,75.6825488,77.30059138,77.27436112,78.19285489,80.00930418,81.10386227,81.44987886,82.23464558,82.67405715,83.8446627,84.40438765,84.77208625,85.08587379,85.36562577,85.45256406,85.87221783,86.02799277,86.42906546,86.64213756,86.70809104,87.50524712,87.56251553,88.01548114,88.46607386,88.80603496,88.65557924,88.69306959,88.84831178,88.84831178,88.20565539,87.98326183,87.45630087,88.26478983,88.17686632,87.99758019,88.04962086,88.20277138,88.688473,89.15266386,89.34507048,89.76610156,90.10369009,90.1145925,90.15221673,90.34495573,90.39374593,90.47898116,90.5320167,90.44828028,90.55245195,90.50953855,90.50953855,90.34299025,90.3665141,90.3665141,90.60409296,90.83656694,91.31529456,92.28385879,92.34742347,92.55195835,92.91538728,93.09358472,93.42207213,93.97353957,94.45721369,94.59732011,94.82700325,94.82729625,94.82224566,94.89500654,94.9054217,94.9203356,95.15833708,95.15833708,95.10309389,95.11333309,95.12274536,95.11522177,95.09583888,94.97609304,95.00904826,95.20394331,95.29048733,95.42433716,95.55213137,95.3470887,95.39276253,95.41690654,95.5185443,95.50152609,95.58117653,95.74171643,95.74999363,95.94140033,96.06915571,96.09228965,96.09316323,96.20878773,96.36994075,96.60812247,96.73973484,96.92493557,96.96918511,97.01643758,97.08183938,97.22899162,97.30200966,97.39881259,97.50884115,97.55496174,97.59504586,97.6678496,97.83637453,97.86987022,97.88527892,97.9138632,97.9685594,98.03230465,98.04656135,98.04518852,97.8725907,97.92271131,97.96913616,97.8875973,97.86082247,97.85490409,97.93325034,97.99634052,98.04692023,97.95196201,98.10406047,98.21607432,98.45538253,98.79689301,99.28692662,99.61233151,100,100.392633,100.6762013,101.0046763,101.2088099,101.322152,101.5888194,101.8925894,102.0988326,102.3005021,102.5044102,102.7028481,102.794774,102.8850662,102.9634015,102.9976063,103.1194861,103.2069803,103.2716182,103.337251,103.3461664,103.1885373
세종,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,90.17231707,90.17231707,90.24438975,90.51189248,90.75937458,91.0128155,91.26148237,91.76838078,92.05734508,92.06144882,91.94044611,91.79041735,91.87920108,91.9822683,92.10466608,92.17133891,92.12946553,92.24380128,92.28072451,92.4035228,92.49171658,92.50499438,92.6791925,92.90741379,92.9239489,93.06069733,93.11860226,93.09252097,93.13121518,93.17563358,93.29386192,93.43353274,93.58208078,93.72474366,93.88334205,93.97059516,94.10014812,94.27084185,94.32609991,94.47853737,94.5469981,94.6134876,94.65684153,94.71952746,94.77903199,94.91070937,95.09312888,95.25206972,95.53392879,95.78002143,96.01073832,96.2073213,96.49543782,96.72854944,97.07979481,97.62403302,98.18528329,98.66224367,99.19536602,99.65139754,100,100.5049252,101.00426,101.4981595,101.8524791,102.2406987,102.4674733,102.8340305,103.363776,103.9076696,104.5779736,105.7116067,106.7661726,107.0848696,107.5553989,108.0146257,108.4470368,108.5983196,108.726082,108.9566314,109.8136963,110.4014503
강원,94.10639634,93.69114073,92.8734028,92.69680122,92.37497781,92.30533467,91.88937561,91.80130181,91.95339766,91.76754716,91.65620465,91.26444062,91.20812406,90.90965344,90.90965344,90.90965344,91.92800991,91.62679054,91.56732806,91.56732806,91.56732806,91.56732806,91.56732806,91.56732806,91.56732806,90.45554571,90.45554571,90.45554571,91.79261713,92.16555972,92.60475134,92.31660374,92.25081604,91.92014431,92.30613161,92.23781515,92.55043118,92.3002407,92.3002407,92.50639805,92.50639805,91.99895941,92.22829086,92.1816735,92.1667958,92.1667958,92.1667958,92.1508546,92.1508546,92.07340998,92.07340998,92.03177687,92.02450508,92.02450508,92.02450508,92.55071257,92.55071257,92.16475586,92.15012416,92.15012416,92.08540795,92.08540795,92.070027,92.070027,92.28056387,92.2657301,92.2657301,92.2657301,92.2657301,92.2657301,92.76141894,93.00323901,93.07007092,93.07007092,93.29934302,93.29934302,93.29934302,93.29934302,93.29934302,93.29934302,93.37377847,93.50350471,93.40808038,93.40808038,93.44293254,93.540207,93.60006013,93.63766638,93.69121332,93.76622787,93.87962902,93.91004288,93.94512439,93.96432048,94.24628361,94.67834903,95.06917688,95.47145435,96.07900604,96.07900604,96.08902584,96.17101886,96.25219074,96.24554178,96.386671,96.37506677,96.37731125,96.35161645,96.32663862,96.281462,96.31639612,96.38826963,96.35015753,96.31303811,96.3255203,96.32025407,96.34321242,96.230701,96.31810862,96.31829381,96.34586382,96.28371861,96.31357727,96.25366327,96.26564699,96.29147447,96.31159005,96.27663229,96.29719718,96.34134805,96.36651535,96.39718764,96.2632212,96.28674273,96.30850612,96.32804558,96.35390908,96.444473,96.54255653,96.62927781,96.69403882,96.75632551,96.82525759,96.88197397,97.02602086,97.10449381,97.18849343,97.20828841,97.21995889,97.26520535,97.27402579,97.29266705,97.34739265,97.43175958,97.45500527,97.46452022,97.50143066,97.52838727,97.56469433,97.56953651,97.64742286,97.75092548,97.91932341,98.1400539,98.34642504,98.75700512,99.25224649,99.67344387,100,100.0980603,100.2268353,100.4183224,100.5720351,100.8297302,101.0822935,101.2416607,101.4267888,101.7388186,102.2190974,102.7324774,103.4183542,103.8265887,103.9845226,104.2676411,104.4247221,104.6616979,104.8394755,105.1019718,105.3837967,105.6232014
충북,95.32711825,92.38176445,91.1223947,90.91938011,90.19011633,87.90743002,87.45854683,87.37261379,88.43584024,88.6963484,88.96709764,87.85377101,86.60948297,86.60948297,86.15763018,85.5599147,85.66660892,85.7194294,85.7194294,85.57935648,85.57935648,86.74376836,86.87655572,86.90076245,86.84373434,86.66177181,86.43709033,86.42992506,86.92482434,87.61700112,88.09922027,88.22137022,88.20209844,87.94954561,87.7261489,87.8215268,87.94982728,87.93035635,88.10591585,88.01681839,88.61696939,88.99565016,88.98907532,89.09000067,89.15450194,89.26155864,89.73225736,90.08972625,89.94307253,89.65904194,89.64270536,89.90593526,90.18533274,90.064142,90.58659275,90.56538959,90.71214478,90.6666758,90.96735354,91.32204358,91.31941015,90.58920489,90.57835898,90.28437213,89.73888125,89.36671674,89.59636757,90.03848481,90.00986558,90.15233132,90.15233132,89.07023613,89.60007744,90.63423333,90.63423333,90.75564571,91.03035231,91.31053684,91.45402799,91.93764889,91.8927883,91.8927883,92.26708069,92.26882728,92.26882728,92.26882728,92.71114535,92.81938829,93.14641113,93.45974654,93.42636646,93.45974654,94.07599158,94.15294029,94.27125848,94.45822237,94.52988135,94.52988135,94.53625268,94.55814039,94.59585199,94.95104905,95.47725623,95.47113005,95.99313103,96.21011748,96.19705986,96.22621167,96.31873073,96.50427485,96.49460924,96.59457083,96.79013038,96.97736867,97.04317633,97.27743582,97.33006494,97.38265843,97.47725794,97.51116595,97.53975447,97.80910128,97.81932117,97.53064593,97.58897887,97.59942176,97.66123914,97.72538513,97.52008637,97.52256699,97.59377934,97.59757583,97.62287925,97.6929169,97.78971148,97.86436946,97.66187239,97.38641352,97.41554077,97.33465852,97.40794617,97.33618981,97.34616455,97.27150573,97.22848773,97.13508959,97.17291353,97.20539579,97.23137486,97.30083922,97.32586295,97.35791654,97.3884719,97.38953692,97.39904703,97.4108267,97.47377377,97.58919255,97.57866497,97.61253887,97.70879321,97.92134254,98.15027937,98.37805719,98.60365331,98.83676761,99.19222652,99.4401372,100,100.0544092,100.166018,100.2939432,100.4996442,100.8135723,101.1857816,101.490111,101.727491,101.9101793,102.0933318,102.4062353,102.8346643,103.0439471,103.2640672,103.3920818,103.5540478,103.7476517,103.907618,104.096726,104.1854544,104.1305631
충남,95.49765399,93.07023468,91.80297815,92.10568109,92.08604753,92.16460833,92.6406452,92.88976652,93.06989578,93.11226545,93.05690208,92.2954144,91.63784809,91.43424144,91.09686681,91.14928627,91.26517686,92.03042207,92.14394648,92.23083778,93.10567372,93.41975681,93.36017132,92.83483013,92.07363643,92.10270884,92.06586949,91.97380952,92.48243568,93.05745975,93.31899887,92.17173664,92.22220018,92.15718216,92.55132694,92.55132694,92.7085696,92.7085696,92.7387666,93.43947306,93.43947306,93.96447448,94.53809885,94.37642753,94.34500412,94.86134955,95.54539455,95.54539455,95.2895957,95.19075483,95.07128162,94.82138024,94.82138024,94.82138024,94.82138024,94.53221929,94.32695757,94.02973417,94.07716386,94.07716386,93.85934065,93.57340526,93.31254759,93.28919839,93.1078937,93.42584184,93.00878632,92.91284329,92.91284329,92.59986024,92.77059836,93.35802605,93.35802605,93.35802605,93.35802605,93.35802605,93.35802605,92.8566201,92.8566201,92.8566201,92.81981435,92.35964034,92.35964034,92.35964034,92.35964034,92.35964034,92.35964034,92.35964034,92.84068772,93.23939668,93.323011,93.23939668,94.0448223,94.54855364,94.88909591,94.88909591,94.82152034,94.82152034,94.98565675,94.98565675,94.96952901,94.99932407,95.23159801,95.38138899,95.37324998,95.44219439,95.65671621,95.7148367,95.81128052,96.42473143,96.47114575,96.53091624,96.59925809,96.64164861,96.72157516,96.92837751,96.94905303,96.9408492,96.87686547,96.92253128,97.04786106,97.14845367,97.18606713,97.09723125,97.10637084,97.09931559,97.13837872,97.19207538,97.07200971,96.95413444,96.99509912,97.00110833,97.03739702,97.0952735,97.1190449,97.17419981,97.23881352,97.30851146,97.36699098,97.51877602,97.612408,97.69329621,97.68310226,97.74275356,97.77003706,97.77958912,97.73313164,97.73668117,97.71236301,97.74718769,97.74066129,97.77692148,97.8425794,97.86952074,97.88715512,97.91783184,97.96064368,98.04473645,98.01556869,98.19467493,98.2535236,98.4857848,98.70345841,98.92044948,99.07499131,99.31541519,99.57531562,99.88134008,100,100.1515098,100.2680115,100.3777415,100.5251192,100.7432656,100.9808853,101.1464059,101.22994,101.4342858,101.6921772,101.7918004,102.032092,102.2003312,102.2206193,102.300684,102.3480266,102.4720365,102.6463134,102.7394389,102.9343405,102.9444472
전북,104.60983,103.5927054,102.445703,102.2573607,101.1331707,100.9161891,100.8161642,99.90264418,99.54795202,98.72348964,97.94462629,97.49615662,96.36962295,96.11899194,95.39916952,95.16332441,95.26874363,95.37898816,95.36230843,94.97796926,94.86314525,94.78669787,94.75769651,94.63686023,94.36262168,94.39265831,94.23220269,94.18676562,94.16425931,94.03648346,93.97715844,93.78961371,93.58311223,93.53075419,93.4064981,93.46463116,93.13877657,93.21395955,92.81263282,92.76768412,92.75123713,92.50637369,92.02114399,91.92054125,91.87474889,91.84132423,91.74266895,91.47576753,91.48235419,91.41199728,91.36968186,91.39757503,92.32087376,92.55657104,93.00032551,93.521595,93.521595,93.4600869,93.87905401,93.75344315,93.40187191,93.16559561,92.85030758,92.59876801,92.59876801,92.55506406,92.64839418,92.68459498,92.73102302,92.78768659,92.8270155,93.04743974,93.09493163,93.2849875,93.34805456,93.36734378,93.4378734,93.50531369,93.57737196,93.69944156,93.69944156,93.78051856,93.78051856,93.75960714,94.0801204,94.0801204,94.31836093,94.64044636,94.87861522,96.06540828,95.96312255,96.21885772,96.38071954,96.62304426,97.15928537,97.6888837,97.89271515,98.30393975,98.53326021,98.53326021,98.61275025,98.61133643,98.59451515,98.5839072,98.60844284,98.61722753,98.59878652,98.55881608,98.43867911,97.92909555,97.78937519,97.72780627,97.78598655,97.80772183,97.85436452,97.71392966,97.69281629,97.69074183,97.65578783,97.46250605,97.365798,97.30874235,97.30130321,97.24103315,97.28110425,97.20770738,97.18632393,97.15379178,97.10722936,97.10638519,97.10260047,97.0094745,96.92407012,96.97902755,97.00419897,96.99037618,97.01662268,96.94663002,96.93716855,96.85431367,96.90801107,96.89407748,96.90611115,96.89420243,97.03260854,97.0433675,97.10310374,97.13330456,97.26053399,97.29234192,97.32198183,97.28011877,97.31254274,97.38279669,97.38424688,97.4300801,97.45889613,97.53883704,97.56324703,97.60311174,97.66647864,97.79061504,98.167809,98.39238494,98.62091416,98.91630213,99.28686097,99.67610485,100,100.1791581,100.320344,100.5039878,100.6354418,100.8070459,100.9506265,101.2408429,101.4673139,101.7413431,101.9903256,102.2286337,102.5178143,102.8322108,102.9826078,103.18017,103.3664224,103.6873948,104.0012393,104.2674932,104.5009644,104.7157333
전남,109.6120332,106.9530027,105.9507749,105.494905,103.8242839,103.1283071,102.7430492,102.7430492,102.7430492,102.307239,102.0946649,100.8263433,100.9770851,100.0029618,99.35680029,98.75873425,98.50033401,98.50033401,97.24195878,96.56737137,97.47758774,96.93059787,96.55248279,96.55248279,95.72635285,95.0133686,94.39936631,94.55198481,92.41589271,92.08549627,90.92720786,90.92720786,90.34323134,90.34323134,90.46317293,90.46317293,90.46317293,90.31715427,89.86253377,90.62639035,90.3025769,90.24792506,90.24792506,90.36507871,90.61609742,90.61609742,90.61609742,90.27792653,90.27792653,90.17216831,90.17216831,90.17216831,90.71941378,92.92416671,92.92416671,94.4331864,94.65371511,94.65371511,95.2824637,95.2824637,95.1180589,94.99703893,93.9670223,93.9670223,93.9670223,94.07953541,94.04409025,93.93420905,93.79671275,93.79671275,93.79671275,93.79671275,93.79671275,94.42173037,94.42173037,94.49062869,94.97733199,95.29245209,95.29245209,95.33995833,95.26340853,95.18473572,95.18473572,95.18473572,95.18473572,95.18473572,95.18473572,95.18473572,95.22955637,95.78907863,95.58568959,95.78907863,95.78907863,96.28134988,96.5658504,96.61158482,96.66563529,97.00436643,97.04912573,96.81316138,97.08044728,97.1287737,97.1822031,97.17419319,97.12098122,97.10836841,97.14537231,97.16133455,96.98436795,96.94846362,96.86899115,96.86362471,96.76355509,96.74090462,96.76146016,96.806723,96.66632236,96.52128425,96.54453091,96.47434666,96.4862066,96.49829008,96.42129827,96.34776336,96.34217713,96.28369613,96.38868772,96.36983761,96.32321657,96.28472097,96.34816792,96.40493739,96.43586996,96.35231408,96.39495982,96.35559112,96.34004913,96.25966752,96.39185428,96.44896456,96.66191425,96.70054087,96.79613711,96.96791689,97.11216981,97.19909656,97.33055908,97.26827947,97.29358842,97.33425242,97.38811714,97.36898962,97.30205336,97.31952442,97.33969275,97.45382038,97.49804481,97.71743106,97.79198567,97.8650638,97.95940824,98.19902663,98.68804879,98.88904981,99.1654908,99.46375925,99.61522109,99.86281616,100,100.048295,100.176825,100.3119496,100.4243526,100.5894505,100.788565,101.0717045,101.3376429,101.6104024,102.0931078,102.5943743,103.3759539,103.9814478,104.2331648,104.482662,104.7526862,105.0781507,105.41672,105.7981063,106.160075,106.4580052
경북,102.8805832,102.4770747,101.572213,100.866179,99.90609519,99.00854058,98.56182707,97.45653084,96.78484619,95.85794287,94.92877096,94.63999568,94.17148349,93.64891438,93.15923135,93.55334505,93.42351386,93.38777268,93.57258739,94.08268261,93.99605921,93.94779126,93.9266191,93.56661022,93.1772087,93.0956506,92.84165795,92.54986645,91.83066746,90.92820207,90.8409251,90.67003329,90.68943458,90.68943458,90.87095884,91.03420915,91.27752724,91.2339834,91.25221178,91.3298099,91.31346573,91.24866019,91.30165494,91.47165317,91.48249497,91.6621192,91.63852156,92.5222614,92.2933428,93.21860668,93.35711308,93.41548405,93.48447427,93.49855977,93.54912143,93.59036523,93.55753037,93.53679027,93.50709936,93.24488156,93.03442293,92.50011965,92.50835804,92.56656179,92.53619719,92.53619719,92.54998401,92.52373143,92.52373143,92.52373143,93.19656531,93.42666553,93.52662649,93.54028034,93.63934206,93.6376306,93.72229469,93.67382307,93.50077142,93.32961989,93.09101066,93.05261096,92.96705077,92.87391497,92.81324943,92.74087317,92.73193422,92.82516129,93.03792481,93.14524991,93.28405154,93.31253202,93.19738712,93.19738712,93.19738712,93.25417801,93.16911993,93.19110991,93.2632255,93.26098498,93.25682576,93.23529686,93.25306026,93.22436185,93.2466506,93.29666494,93.4801306,93.55741396,93.6940534,93.77210107,93.759641,93.80592133,93.89198776,94.02261028,94.06398847,94.12584055,94.20019785,94.1934704,94.33139668,94.38864844,94.45661853,94.51725171,94.47825956,94.44117424,94.5034983,94.55237645,94.59614437,94.62202971,94.65835484,94.68879152,94.70048024,94.74805225,94.78998908,94.82398998,94.85979173,94.90326342,95.07771216,95.188846,95.28818723,95.41566882,95.73073327,96.01884477,96.36239065,96.52971494,96.61051992,96.76476742,96.79209016,96.74845478,96.83223021,96.91430426,96.9930751,97.06982956,97.10905749,97.15046037,97.26416843,97.31707595,97.38568738,97.62000534,97.71966334,97.82512236,97.97609106,98.26305668,98.52219905,98.73340919,99.02739064,99.28800105,99.58425827,99.82564947,100,100.0991571,100.2211368,100.440516,100.6687985,100.8667029,101.1095622,101.402356,101.5679686,101.7859814,102.1185879,102.3747577,102.7349782,103.0665563,103.2221638,103.4232645,103.6686393,103.9668736,104.2220196,104.4224541,104.6425007,104.8475233
경남,85.33083757,85.0318554,84.590573,84.49562215,84.46552888,83.8215788,83.68175944,83.38188749,82.97744797,82.70474603,82.54171078,82.33941096,82.18140674,81.46240941,81.47900461,81.35244613,81.19988614,81.1631168,81.1217224,81.015214,80.57472302,80.5733554,80.48653557,80.24229251,80.05341275,80.11811499,79.95978681,79.95978681,80.008504,79.82965109,80.08434704,79.813497,79.70143873,79.43165504,79.43561738,79.63190268,79.556948,79.6626581,79.63005443,79.6017204,79.61094945,79.57275799,79.56311809,79.55311815,79.48271931,79.50755698,79.50755698,79.48471764,79.76777486,79.74259334,79.74659087,79.84399788,80.12117836,79.87820957,79.91062642,80.09944701,80.35369272,80.18581057,80.16455713,80.03533494,79.83339538,79.64849326,79.5758746,79.38667277,79.14318333,79.14318333,79.06926827,79.19586125,79.16552361,79.14241135,79.28819628,79.51521604,79.53221879,79.52372833,79.54360668,79.63963177,79.92946995,79.98781954,80.10208427,80.85678648,81.5789942,81.81168213,81.88265823,82.0957053,82.31211304,82.72829165,83.10386903,83.4838739,84.82556636,87.69875942,87.61529661,88.27679176,88.81417978,89.33211528,90.55789535,91.4552782,92.11618384,92.46259074,92.98442165,93.01164942,93.65054419,93.57313456,93.71071134,93.62909676,93.39854115,93.25103523,93.2737172,93.22556019,93.25680557,93.34249352,93.24746112,93.26995914,93.40523332,93.66571733,93.98070181,94.01739691,94.15639158,94.15291482,94.22887885,94.58259638,94.69328824,94.71284056,94.77143853,94.8226329,95.01347876,95.18148539,95.22783202,95.30454731,95.39265686,95.58489584,95.75615396,95.88512776,95.96804409,96.01100863,96.10640674,96.1339509,96.34802057,96.3947566,96.43000289,96.4798874,96.50832422,96.54471526,96.6383784,96.70336965,96.88125323,96.93130039,96.98244448,97.03283868,97.15743009,97.26859014,97.30760759,97.30517883,97.33474702,97.40176805,97.43199291,97.53111769,97.5993691,97.67617868,97.73930024,97.77704582,97.94042947,98.15884394,98.32429814,98.60007533,98.80234751,99.25412174,99.55226702,99.76565855,100,100.1839986,100.3373575,100.5458476,100.7023249,100.9115965,101.1498199,101.1604239,101.1895761,101.3015549,101.452799,101.6830308,101.9016973,102.0064242,102.0120966,102.0961096,102.092258,102.1106543,102.2384762,102.3232537,102.3481923,102.3775126
