Date,Open,High,Low,Close,Adj Close,Volume
2016-07-13,49.290001,49.689999,48.230000,49.540001,40.049999,8156300
2016-07-14,49.959999,50.459999,49.419998,50.400002,40.745255,5975100
2016-07-15,50.630001,50.849998,49.820000,49.939999,40.373367,5729900
2016-07-18,49.849998,50.900002,49.400002,50.430000,40.769497,5078600
2016-07-19,50.549999,51.049999,50.259998,50.849998,41.109051,4880900
2016-07-20,51.060001,51.150002,50.500000,50.779999,41.052460,4509000
2016-07-21,50.900002,50.990002,50.000000,50.070000,40.478470,4521300
2016-07-22,50.060001,50.279999,49.330002,49.880001,40.324867,6151300
2016-07-25,49.860001,50.299999,49.259998,50.290001,40.656326,7659200
2016-07-26,50.570000,52.779999,49.950001,52.669998,42.580410,12769500
2016-07-27,52.700001,53.669998,51.639999,52.209999,42.208523,9149300
2016-07-28,52.389999,52.590000,50.650002,51.869999,41.933655,5808300
2016-07-29,51.669998,52.340000,51.160000,52.279999,42.265121,5116400
2016-08-01,52.130001,52.630001,51.389999,51.630001,41.739632,6897300
2016-08-02,52.139999,52.840000,51.750000,52.349998,42.321705,6961900
2016-08-03,52.169998,54.889999,52.000000,54.709999,44.229618,11362100
2016-08-04,54.209999,54.650002,53.090000,53.330002,43.113976,8840400
2016-08-05,53.270000,54.169998,53.040001,53.500000,43.251408,8010300
2016-08-08,54.000000,54.619999,53.910000,54.189999,43.809227,6624400
2016-08-09,53.520000,53.689999,52.090000,52.490002,42.909996,6853600
2016-08-10,52.590000,54.009998,52.529999,52.919998,43.261509,7119200
2016-08-11,53.009998,54.830002,52.950001,54.349998,44.430519,7812100
2016-08-12,54.400002,54.529999,53.770000,54.330002,44.414169,4847100
2016-08-15,54.380001,54.709999,53.860001,54.520000,44.569500,4942600
2016-08-16,54.470001,54.840000,54.209999,54.500000,44.553146,4319900
2016-08-17,54.430000,55.290001,54.360001,55.169998,45.100861,5803400
2016-08-18,55.110001,55.189999,54.509998,55.060001,45.010944,5096400
2016-08-19,54.660000,55.189999,54.349998,54.820000,44.814743,3976600
2016-08-22,54.570000,54.570000,53.860001,54.430000,44.495926,5185800
2016-08-23,54.520000,55.349998,54.259998,55.209999,45.133564,4353800
2016-08-24,55.320000,55.939999,54.970001,55.700001,45.534142,5688200
2016-08-25,55.540001,55.820000,54.560001,55.020000,44.978245,5914400
2016-08-26,55.060001,55.599998,54.669998,55.279999,45.190784,4064600
2016-08-29,55.320000,55.939999,55.250000,55.630001,45.476910,3559300
2016-08-30,55.630001,55.889999,55.119999,55.799999,45.615883,4046800
2016-08-31,55.639999,56.000000,55.070000,55.349998,45.248009,5006200
2016-09-01,55.369999,55.400002,53.869999,54.290001,44.381474,5281500
2016-09-02,54.779999,54.930000,54.160000,54.830002,44.822922,4872900
2016-09-06,55.130001,55.619999,54.759998,55.270000,45.182613,3554000
2016-09-07,55.169998,56.189999,55.040001,56.090000,45.852951,4613600
2016-09-08,56.000000,56.630001,55.520000,56.150002,45.902008,4467100
2016-09-09,55.950001,56.020000,54.860001,54.919998,44.896492,5773700
2016-09-12,54.709999,56.200001,54.250000,55.880001,45.681286,5791400
2016-09-13,55.529999,55.790001,55.049999,55.349998,45.248009,4689500
2016-09-14,55.470001,55.950001,54.500000,54.570000,44.610363,5416800
2016-09-15,54.660000,56.849998,54.549999,56.189999,45.934704,6651900
2016-09-16,56.029999,57.180000,56.029999,56.730000,46.376148,7316500
2016-09-19,56.860001,58.080002,56.480000,57.139999,46.711315,5976500
2016-09-20,57.250000,57.259998,55.430000,55.450001,45.329758,6201100
2016-09-21,55.880001,56.130001,55.009998,55.680000,45.517780,6032900
2016-09-22,56.090000,56.439999,55.540001,55.599998,45.452374,4741800
2016-09-23,55.380001,56.029999,54.910000,55.669998,45.509605,5392000
2016-09-26,55.669998,55.849998,54.209999,54.290001,44.381474,4827200
2016-09-27,54.119999,55.279999,53.650002,55.020000,44.978245,5952000
2016-09-28,55.250000,55.630001,54.070000,55.110001,45.051807,6715600
2016-09-29,54.869999,55.099998,51.169998,51.709999,42.272350,13909600
2016-09-30,51.869999,53.270000,51.549999,53.000000,43.326904,8318600
2016-10-03,53.040001,53.250000,52.509998,52.900002,43.245163,5172200
2016-10-04,53.169998,54.349998,53.169998,53.650002,43.858284,5804000
2016-10-05,54.080002,55.389999,53.810001,54.799999,44.798382,6393900
2016-10-06,54.799999,55.189999,54.169998,54.900002,44.880138,4045600
2016-10-07,54.820000,55.169998,53.750000,54.270000,44.365124,5564700
2016-10-10,54.669998,54.990002,54.450001,54.740002,44.749336,4118400
2016-10-11,55.049999,55.259998,54.000000,54.189999,44.299725,4419700
2016-10-12,54.020000,54.060001,52.639999,53.790001,43.972729,5334200
2016-10-13,53.570000,54.250000,53.000000,53.849998,44.021774,3862400
2016-10-14,53.980000,54.369999,53.599998,53.790001,43.972729,3071900
2016-10-17,53.919998,55.590000,53.599998,54.150002,44.267025,5476200
2016-10-18,54.349998,55.610001,54.160000,55.459999,45.337936,6109400
2016-10-19,55.400002,55.549999,53.900002,54.540001,44.585850,7486700
2016-10-20,54.830002,54.959999,54.299999,54.770000,44.773865,3650900
2016-10-21,54.500000,55.910000,54.209999,55.759998,45.583176,5287900
2016-10-24,56.040001,56.439999,55.619999,56.160000,45.910175,5358700
2016-10-25,57.290001,59.500000,56.540001,58.930000,48.174625,10808900
2016-10-26,58.720001,60.360001,58.450001,59.520000,48.656937,7770800
2016-10-27,59.340000,60.000000,58.740002,58.810001,48.076523,6598100
2016-10-28,58.770000,59.669998,58.369999,58.599998,47.904854,4742100
2016-10-31,58.599998,59.680000,58.540001,59.240002,48.428043,4969500
2016-11-01,60.369999,61.619999,59.099998,59.490002,48.632416,7816800
2016-11-02,59.189999,59.860001,58.009998,58.430000,47.765873,7317600
2016-11-03,58.470001,58.919998,57.400002,57.860001,47.299904,3855900
2016-11-04,57.750000,58.830002,57.570000,57.869999,47.308075,3729900
2016-11-07,58.400002,58.709999,57.990002,58.520000,47.839455,4075100
2016-11-08,58.160000,58.619999,57.570000,58.139999,47.528801,3802900
2016-11-09,58.730000,62.700001,58.470001,62.029999,50.708836,10909100
2016-11-10,62.130001,64.199997,62.040001,62.959999,51.469097,8019800
2016-11-11,62.820000,63.169998,61.410000,62.450001,51.052181,4273700
2016-11-14,62.549999,63.090000,62.020000,62.580002,51.158459,4614100
2016-11-15,62.770000,63.310001,61.639999,63.150002,51.624424,4652200
2016-11-16,63.400002,64.110001,63.150002,63.630001,52.016827,4684100
2016-11-17,64.199997,64.779999,63.849998,64.669998,52.867008,5854900
2016-11-18,63.930000,63.980000,62.939999,63.389999,52.305904,4737700
2016-11-21,63.849998,64.730003,63.139999,64.540001,53.254829,4922800
2016-11-22,64.959999,66.169998,64.550003,65.250000,53.840675,4427400
2016-11-23,64.839996,65.419998,64.050003,64.720001,53.403351,4277500
2016-11-25,64.470001,64.879997,64.279999,64.860001,53.518875,1735400
2016-11-28,64.870003,65.019997,63.610001,63.790001,52.635963,4666400
2016-11-29,63.290001,64.320000,63.090000,63.770000,52.619465,4427900
2016-11-30,62.470001,63.520000,60.349998,61.560001,50.795898,14238400
2016-12-01,61.500000,62.209999,60.410000,60.529999,49.945992,10720500
2016-12-02,60.660000,61.700001,60.410000,61.459999,50.713387,5295700
2016-12-05,61.869999,64.589996,61.660000,64.519997,53.238323,8277900
2016-12-06,64.230003,64.900002,63.840000,64.720001,53.403351,5149300
2016-12-07,64.870003,67.610001,64.570000,67.540001,55.730251,6398000
2016-12-08,67.900002,69.279999,67.849998,68.370003,56.415127,5556100
2016-12-09,67.910004,68.080002,67.220001,68.000000,56.109829,5124500
2016-12-12,69.029999,69.169998,66.309998,66.820000,55.136154,6769800
2016-12-13,66.360001,68.040001,66.360001,67.199997,55.449711,4336400
2016-12-14,67.260002,67.820000,66.349998,66.489998,54.863850,4534300
2016-12-15,66.500000,68.040001,66.129997,67.639999,55.812767,5106900
2016-12-16,67.970001,68.459999,67.519997,68.000000,56.109829,8009900
2016-12-19,68.000000,68.070000,66.910004,67.449997,55.655987,3612300
2016-12-20,67.199997,68.279999,67.199997,67.570000,55.755020,2765100
2016-12-21,67.510002,68.309998,66.599998,67.930000,56.052067,3206400
2016-12-22,68.300003,69.239998,68.260002,68.720001,56.703934,3212400
2016-12-23,68.500000,69.199997,68.250000,68.959999,56.901970,1696600
2016-12-27,69.230003,69.849998,69.139999,69.449997,57.306278,2153900
2016-12-28,69.139999,69.330002,68.470001,68.669998,56.662670,2471100
2016-12-29,68.669998,69.650002,68.250000,68.629997,56.629662,1913000
2016-12-30,68.559998,69.169998,68.120003,68.320000,56.373871,2552900
2017-01-03,69.550003,71.400002,68.839996,70.419998,58.106663,4425000
2017-01-04,69.540001,69.910004,67.389999,67.889999,56.019066,7431000
2017-01-05,68.389999,68.389999,66.540001,67.680000,55.845776,6450600
2017-01-06,67.699997,67.879997,66.629997,66.660004,55.004131,3771700
2017-01-09,66.220001,66.599998,65.449997,66.370003,54.764843,5132600
2017-01-10,66.320000,67.660004,66.019997,66.529999,54.896862,5433400
2017-01-11,66.779999,67.239998,66.269997,67.080002,55.350704,3391000
2017-01-12,66.239998,66.940002,65.370003,66.519997,54.888607,4530100
2017-01-13,66.209999,66.839996,65.940002,66.389999,54.781342,3366700
2017-01-17,66.930000,68.190002,65.779999,66.190002,54.616314,4942200
2017-01-18,66.199997,67.360001,66.160004,66.750000,55.078392,4251400
2017-01-19,66.680000,66.769997,65.529999,66.070000,54.517300,3642200
2017-01-20,66.349998,66.639999,65.680000,66.239998,54.657570,2911200
2017-01-23,66.519997,66.519997,65.680000,66.250000,54.665821,4049600
2017-01-24,66.449997,68.019997,66.169998,67.860001,55.994305,3893700
2017-01-25,68.230003,68.400002,67.300003,68.330002,56.382118,4606200
2017-01-26,68.379997,68.489998,67.199997,67.370003,55.589977,4006300
2017-01-27,67.620003,68.540001,66.709999,67.309998,55.540474,4628200
2017-01-30,67.370003,68.300003,66.610001,68.230003,56.299614,8413900
2017-01-31,67.800003,67.830002,64.449997,65.760002,54.261497,11657700
2017-02-01,66.529999,66.739998,64.809998,65.370003,53.939697,5204500
2017-02-02,65.019997,66.080002,64.620003,65.419998,53.980953,6193200
2017-02-03,65.480003,65.699997,64.830002,65.510002,54.055210,4416400
2017-02-06,65.510002,66.120003,64.910004,65.110001,53.725163,4297800
2017-02-07,65.160004,66.250000,64.849998,65.440002,53.997467,4968500
2017-02-08,65.269997,67.139999,65.000000,67.080002,55.350704,4428100
2017-02-09,67.269997,67.889999,67.199997,67.620003,55.796272,2805900
2017-02-10,67.870003,68.000000,67.250000,67.470001,55.672501,2653900
2017-02-13,66.750000,67.430000,66.650002,67.040001,55.897625,3367500
2017-02-14,67.230003,67.690002,66.910004,67.620003,56.381226,2512300
2017-02-15,67.669998,67.959999,67.190002,67.760002,56.497955,2572700
2017-02-16,67.570000,67.610001,66.400002,66.599998,55.530750,5266500
2017-02-17,66.320000,66.510002,65.110001,65.489998,54.605228,4808800
2017-02-21,65.980003,66.470001,65.529999,66.269997,55.255596,4499600
2017-02-22,66.129997,66.550003,65.739998,66.010002,55.038822,4240400
2017-02-23,66.580002,67.389999,66.540001,67.029999,55.889282,4208200
2017-02-24,66.550003,66.900002,65.830002,66.720001,55.630806,3670700
2017-02-27,66.660004,67.449997,66.339996,67.239998,56.064369,3129100
2017-02-28,67.279999,69.410004,67.220001,67.949997,56.656376,9074700
2017-03-01,68.510002,69.839996,68.190002,68.480003,57.098286,4921900
2017-03-02,68.220001,68.379997,65.930000,66.449997,55.405678,7343000
2017-03-03,66.889999,67.199997,66.000000,66.080002,55.097176,4046600
2017-03-06,65.889999,66.639999,65.430000,66.440002,55.397343,3315300
2017-03-07,66.440002,66.980003,65.419998,65.620003,54.713638,5504100
2017-03-08,66.000000,67.480003,65.830002,66.870003,55.755898,7446400
2017-03-09,66.760002,66.760002,65.580002,66.480003,55.430698,4720300
2017-03-10,66.669998,67.370003,66.250000,66.570000,55.505730,4471600
2017-03-13,66.510002,67.879997,66.510002,67.660004,56.414577,4970700
2017-03-14,67.320000,67.699997,66.830002,67.440002,56.231144,2954600
2017-03-15,67.730003,69.000000,67.129997,68.730003,57.306740,4751200
2017-03-16,68.930000,69.199997,68.470001,68.550003,57.156651,3654200
2017-03-17,68.750000,68.980003,68.260002,68.900002,57.448486,9529900
2017-03-20,68.739998,69.120003,68.180000,68.529999,57.139969,3175100
2017-03-21,68.599998,68.699997,66.730003,67.150002,55.989338,4068000
2017-03-22,67.160004,67.870003,66.800003,67.570000,56.339539,3123500
2017-03-23,67.629997,67.940002,67.019997,67.099998,55.947647,3298800
2017-03-24,66.839996,67.040001,65.699997,65.779999,54.847038,4372000
2017-03-27,65.540001,66.529999,65.449997,66.230003,55.222260,2799300
2017-03-28,66.519997,66.639999,65.650002,66.290001,55.272285,3443400
2017-03-29,66.199997,67.400002,66.110001,67.139999,55.981003,3326900
2017-03-30,67.279999,67.309998,66.199997,66.230003,55.222260,7512800
2017-03-31,66.230003,66.669998,66.059998,66.290001,55.272285,3622100
2017-04-03,66.589996,66.589996,65.660004,66.230003,55.222260,3319400
2017-04-04,65.750000,66.300003,65.370003,65.809998,54.872055,3101500
2017-04-05,66.120003,66.699997,65.000000,65.089996,54.271721,3236700
2017-04-06,65.110001,65.589996,64.709999,65.070000,54.255054,3378100
2017-04-07,65.070000,66.099998,65.000000,65.570000,54.671944,3854600
2017-04-10,65.599998,66.250000,65.300003,65.349998,54.488514,3409400
2017-04-11,65.269997,65.660004,64.779999,65.629997,54.721962,3927500
2017-04-12,65.900002,66.250000,65.070000,65.129997,54.305077,4156200
2017-04-13,65.169998,65.629997,64.580002,64.680000,53.929867,3105200
2017-04-17,64.739998,65.190002,64.650002,65.190002,54.355099,2909800
2017-04-18,64.930000,65.099998,63.580002,64.150002,53.487961,4605800
2017-04-19,64.220001,64.370003,63.259998,63.490002,52.937641,4988300
2017-04-20,63.680000,64.709999,63.560001,64.099998,53.446266,2777800
2017-04-21,64.589996,65.629997,64.199997,65.230003,54.388458,5113200
2017-04-24,65.699997,67.209999,65.699997,66.820000,55.714188,7075000
2017-04-25,67.150002,67.690002,65.010002,65.830002,54.888733,7379700
2017-04-26,65.410004,65.750000,64.809998,64.900002,54.113304,6540500
2017-04-27,64.680000,65.489998,63.849998,65.320000,54.463490,4222800
2017-04-28,65.620003,65.639999,64.410004,64.610001,53.871502,4079200
2017-05-01,64.820000,64.870003,63.959999,64.360001,53.663044,5432900
2017-05-02,64.790001,64.830002,64.160004,64.489998,53.771442,4476300
2017-05-03,64.279999,65.160004,64.070000,64.900002,54.113304,2993300
2017-05-04,64.529999,64.940002,63.959999,64.370003,53.671394,3068300
2017-05-05,64.589996,65.519997,64.309998,65.339996,54.480167,4668900
2017-05-08,65.379997,66.269997,65.320000,66.110001,55.122196,3472900
2017-05-09,66.309998,67.160004,66.169998,66.629997,55.555767,3836300
2017-05-10,66.750000,67.029999,65.910004,66.680000,55.597458,3409900
2017-05-11,66.870003,66.930000,66.110001,66.349998,55.322300,2847500
2017-05-12,66.279999,66.760002,66.160004,66.419998,55.380669,3549600
2017-05-15,66.150002,66.150002,65.160004,65.550003,55.237423,3295000
2017-05-16,65.120003,65.349998,63.959999,64.540001,54.386314,6322500
2017-05-17,64.540001,64.790001,63.480000,63.799999,53.762737,4529800
2017-05-18,63.490002,64.070000,63.029999,63.540001,53.543640,3385900
2017-05-19,63.689999,64.160004,63.169998,63.869999,53.821720,3396100
2017-05-22,64.260002,64.290001,63.560001,63.840000,53.796432,2742500
2017-05-23,63.709999,64.360001,63.290001,64.120003,54.032391,2945600
2017-05-24,64.169998,64.610001,63.509998,63.810001,53.771168,2998700
2017-05-25,63.630001,64.190002,63.049999,63.189999,53.248699,3786200
2017-05-26,63.189999,63.500000,62.130001,62.450001,52.625114,3718700
2017-05-30,61.610001,62.790001,60.689999,62.090000,52.321762,6566600
2017-05-31,61.830002,62.169998,60.910000,61.470001,51.799297,4655900
2017-06-01,61.369999,62.439999,61.070000,62.119999,52.347027,3541400
2017-06-02,62.430000,62.720001,62.000000,62.099998,52.330185,2788900
2017-06-05,61.910000,62.669998,61.790001,62.400002,52.582989,3897100
2017-06-06,62.139999,62.560001,61.860001,62.290001,52.490299,2579800
2017-06-07,61.820000,62.480000,61.590000,62.299999,52.498714,4378200
2017-06-08,62.299999,64.150002,62.169998,63.180000,53.240265,5021300
2017-06-09,63.009998,65.760002,62.889999,65.260002,54.993042,6201200
2017-06-12,65.260002,66.830002,65.260002,65.919998,55.549206,6725900
2017-06-13,65.830002,66.980003,65.540001,66.529999,56.063236,4336400
2017-06-14,66.419998,66.529999,64.120003,64.750000,54.563274,6431000
2017-06-15,64.459999,65.000000,64.150002,64.690002,54.512714,3974100
2017-06-16,65.000000,66.040001,64.639999,65.800003,55.448090,6522500
2017-06-19,65.760002,66.949997,65.750000,66.610001,56.130642,4078300
2017-06-20,65.949997,66.370003,65.150002,65.650002,55.321674,3634100
2017-06-21,65.169998,65.489998,63.770000,64.680000,54.504288,5566100
2017-06-22,65.660004,65.660004,64.769997,64.820000,54.622261,3801400
2017-06-23,64.720001,66.080002,64.580002,65.980003,55.599770,4915200
2017-06-26,66.180000,66.480003,65.760002,66.040001,55.650330,3376800
2017-06-27,66.099998,67.839996,65.970001,66.809998,56.299191,5447300
2017-06-28,67.139999,68.139999,66.970001,67.470001,56.855354,3336400
2017-06-29,67.790001,68.389999,66.769997,67.089996,56.535133,3282900
2017-06-30,67.550003,67.769997,66.870003,67.459999,56.846920,2972000
2017-07-03,67.809998,68.440002,67.660004,68.019997,57.318825,2160000
2017-07-05,68.000000,68.250000,66.959999,67.070000,56.518288,3938100
2017-07-06,66.989998,67.180000,66.180000,66.459999,56.004253,3332100
2017-07-07,66.440002,68.419998,66.250000,68.180000,57.453659,5083600
2017-07-10,68.050003,68.489998,67.940002,68.089996,57.377808,3718200
2017-07-11,68.029999,68.449997,67.730003,67.930000,57.242989,2188200
2017-07-12,68.480003,68.550003,67.440002,68.029999,57.327251,4206100
2017-07-13,67.870003,68.379997,67.040001,67.779999,57.116577,2883700
2017-07-14,67.839996,68.330002,67.410004,68.040001,57.335686,2194700
2017-07-17,67.820000,68.000000,67.320000,67.430000,56.821644,2868800
2017-07-18,67.720001,67.760002,67.199997,67.510002,56.889061,2816000
2017-07-19,67.599998,68.690002,67.540001,68.029999,57.327251,3481900
2017-07-20,68.389999,68.430000,67.300003,67.519997,56.897491,2914800
2017-07-21,67.519997,67.870003,67.010002,67.779999,57.116577,2725700
2017-07-24,67.629997,68.089996,67.540001,67.680000,57.032314,2318800
2017-07-25,67.980003,68.720001,67.940002,68.440002,57.672752,3131100
2017-07-26,68.510002,68.529999,67.800003,67.989998,57.293541,3356800
2017-07-27,68.000000,68.830002,66.610001,67.589996,56.956467,4377800
2017-07-28,67.470001,67.580002,65.949997,66.690002,56.198071,7105600
2017-07-31,67.080002,69.440002,66.879997,68.970001,58.119362,7354800
2017-08-01,69.349998,69.750000,68.730003,68.820000,57.992962,5330100
2017-08-02,68.610001,69.169998,68.300003,68.500000,57.723309,3724900
2017-08-03,68.220001,68.639999,68.059998,68.500000,57.723309,3342700
2017-08-04,68.500000,68.930000,68.300003,68.529999,57.748585,3201800
2017-08-07,67.949997,68.529999,67.750000,68.000000,57.893322,2671900
2017-08-08,67.669998,67.940002,67.349998,67.790001,57.714531,3114700
2017-08-09,67.650002,67.930000,66.610001,66.930000,56.982361,3498100
2017-08-10,66.800003,66.989998,65.750000,66.199997,56.360851,3425100
2017-08-11,66.150002,66.400002,65.849998,66.150002,56.318287,2330000
2017-08-14,66.470001,67.010002,66.389999,66.790001,56.863159,3034300
2017-08-15,66.660004,67.320000,66.610001,67.150002,57.169659,4079300
2017-08-16,67.260002,67.500000,65.860001,65.989998,56.182056,2807500
2017-08-17,65.669998,65.709999,64.470001,64.550003,54.956093,3358400
2017-08-18,64.449997,65.459999,64.220001,64.750000,55.126362,3082600
2017-08-21,64.660004,64.949997,64.449997,64.699997,55.083801,2463900
2017-08-22,64.900002,65.720001,64.500000,65.580002,55.832996,2865800
2017-08-23,65.220001,66.000000,65.099998,65.709999,55.943676,2808700
2017-08-24,65.699997,68.000000,65.699997,67.440002,57.416557,5492000
2017-08-25,67.790001,68.809998,67.559998,67.669998,57.612373,3915900
2017-08-28,68.900002,69.790001,68.239998,68.419998,58.250900,6445800
2017-08-29,68.230003,68.949997,67.779999,67.919998,57.825211,3557700
2017-08-30,68.519997,68.870003,68.080002,68.410004,58.242393,3248100
2017-08-31,68.650002,68.720001,67.309998,68.099998,57.978458,4434400
2017-09-01,68.110001,69.510002,67.820000,69.199997,58.914963,3954400
2017-09-05,68.589996,68.709999,67.239998,67.910004,57.816696,4581400
2017-09-06,68.230003,68.769997,67.709999,68.110001,57.986965,4428800
2017-09-07,68.330002,69.099998,68.110001,68.860001,58.625504,3675900
2017-09-08,68.860001,70.279999,68.730003,69.540001,59.204433,3771300
2017-09-11,69.769997,69.970001,68.800003,69.809998,59.434292,3287700
2017-09-12,70.000000,70.660004,69.820000,70.209999,59.774853,2629200
2017-09-13,70.550003,71.169998,70.250000,71.000000,60.447445,4122500
2017-09-14,70.900002,71.059998,69.529999,69.940002,59.544991,4494000
2017-09-15,69.980003,71.510002,69.980003,71.129997,60.558125,6859900
2017-09-18,71.230003,72.440002,71.139999,72.199997,61.469082,3823700
2017-09-19,72.199997,73.199997,71.559998,72.709999,61.903278,3870200
2017-09-20,73.029999,73.379997,72.510002,73.180000,62.303444,3255600
2017-09-21,73.089996,73.870003,72.839996,73.360001,62.456684,3106100
2017-09-22,73.250000,74.360001,73.150002,74.290001,63.248470,3263900
2017-09-25,74.629997,75.260002,74.349998,75.120003,63.955101,3461000
2017-09-26,75.019997,75.750000,74.809998,74.959999,63.818859,3287900
2017-09-27,74.889999,75.879997,74.410004,75.470001,64.253067,4516000
2017-09-28,75.809998,76.919998,75.550003,76.739998,65.334312,6079400
2017-09-29,76.760002,77.769997,76.620003,76.930000,65.496063,4442200
2017-10-02,76.730003,77.400002,76.410004,77.050003,65.598251,3141300
2017-10-03,76.879997,77.660004,76.760002,77.570000,66.040947,3194700
2017-10-04,77.389999,77.820000,76.940002,77.690002,66.143112,2669900
2017-10-05,77.900002,78.639999,76.489998,77.269997,65.785553,4923400
2017-10-06,76.370003,77.230003,76.269997,77.230003,65.751503,4672400
2017-10-09,77.269997,77.440002,76.769997,77.129997,65.666344,2925600
2017-10-10,77.550003,77.610001,77.000000,77.370003,65.870674,2659600
2017-10-11,77.529999,77.919998,77.089996,77.919998,66.338928,2277500
2017-10-12,77.400002,78.050003,77.099998,77.910004,66.330414,2532500
2017-10-13,78.150002,78.309998,77.669998,78.080002,66.475159,2161700
2017-10-16,77.650002,77.830002,77.230003,77.419998,65.913246,2405400
2017-10-17,77.589996,77.860001,77.269997,77.620003,66.083519,2358400
2017-10-18,77.599998,77.919998,76.980003,77.620003,66.083519,2399600
2017-10-19,77.209999,77.889999,76.629997,77.629997,66.092041,2329900
2017-10-20,78.440002,78.440002,77.389999,77.540001,66.015434,4149900
2017-10-23,77.849998,77.900002,77.370003,77.400002,65.896217,4820100
2017-10-24,77.400002,78.099998,77.150002,77.690002,66.143112,3241700
2017-10-25,77.699997,77.870003,76.949997,77.680000,66.134605,4901200
