구분,죄종,발생검거,건수,date
동대문,절도,발생,1447,2018-01-01
동대문,절도,검거,930,2018-01-01
동대문,폭력,발생,2081,2018-01-01
동대문,폭력,검거,1920,2018-01-01
마포,살인,발생,6,2018-01-01
마포,살인,검거,6,2018-01-01
마포,강도,발생,6,2018-01-01
마포,강도,검거,7,2018-01-01
마포,강간,발생,473,2018-01-01
마포,강간,검거,396,2018-01-01
마포,절도,발생,2011,2018-01-01
마포,절도,검거,882,2018-01-01
마포,폭력,발생,2676,2018-01-01
마포,폭력,검거,2278,2018-01-01
영등포,살인,발생,17,2018-01-01
영등포,살인,검거,15,2018-01-01
영등포,강도,발생,8,2018-01-01
영등포,강도,검거,6,2018-01-01
영등포,강간,발생,391,2018-01-01
영등포,강간,검거,267,2018-01-01
영등포,절도,발생,2292,2018-01-01
영등포,절도,검거,1064,2018-01-01
영등포,폭력,발생,3132,2018-01-01
영등포,폭력,검거,2570,2018-01-01
성동,살인,발생,2,2018-01-01
성동,살인,검거,2,2018-01-01
성동,강도,발생,5,2018-01-01
성동,강도,검거,8,2018-01-01
성동,강간,발생,126,2018-01-01
성동,강간,검거,102,2018-01-01
성동,절도,발생,999,2018-01-01
성동,절도,검거,487,2018-01-01
성동,폭력,발생,1325,2018-01-01
성동,폭력,검거,1188,2018-01-01
동작,살인,발생,3,2018-01-01
동작,살인,검거,3,2018-01-01
동작,강도,발생,7,2018-01-01
동작,강도,검거,7,2018-01-01
동작,강간,발생,288,2018-01-01
동작,강간,검거,154,2018-01-01
동작,절도,발생,1151,2018-01-01
동작,절도,검거,532,2018-01-01
동작,폭력,발생,1651,2018-01-01
동작,폭력,검거,1394,2018-01-01
광진,살인,발생,7,2018-01-01
광진,살인,검거,5,2018-01-01
광진,강도,발생,2,2018-01-01
광진,강도,검거,1,2018-01-01
광진,강간,발생,229,2018-01-01
광진,강간,검거,184,2018-01-01
광진,절도,발생,1769,2018-01-01
광진,절도,검거,974,2018-01-01
광진,폭력,발생,1908,2018-01-01
광진,폭력,검거,1625,2018-01-01
서부,살인,발생,4,2018-01-01
서부,살인,검거,4,2018-01-01
서부,강도,발생,0,2018-01-01
서부,강도,검거,0,2018-01-01
서부,강간,발생,58,2018-01-01
서부,강간,검거,52,2018-01-01
서부,절도,발생,505,2018-01-01
서부,절도,검거,325,2018-01-01
서부,폭력,발생,807,2018-01-01
서부,폭력,검거,711,2018-01-01
강북,살인,발생,8,2018-01-01
강북,살인,검거,6,2018-01-01
강북,강도,발생,7,2018-01-01
강북,강도,검거,7,2018-01-01
강북,강간,발생,188,2018-01-01
강북,강간,검거,135,2018-01-01
강북,절도,발생,1112,2018-01-01
강북,절도,검거,603,2018-01-01
강북,폭력,발생,2122,2018-01-01
강북,폭력,검거,1992,2018-01-01
금천,살인,발생,6,2018-01-01
금천,살인,검거,6,2018-01-01
금천,강도,발생,7,2018-01-01
금천,강도,검거,6,2018-01-01
금천,강간,발생,200,2018-01-01
금천,강간,검거,185,2018-01-01
금천,절도,발생,1168,2018-01-01
금천,절도,검거,645,2018-01-01
금천,폭력,발생,1912,2018-01-01
금천,폭력,검거,1725,2018-01-01
중랑,살인,발생,4,2018-01-01
중랑,살인,검거,5,2018-01-01
중랑,강도,발생,3,2018-01-01
중랑,강도,검거,3,2018-01-01
중랑,강간,발생,174,2018-01-01
중랑,강간,검거,145,2018-01-01
중랑,절도,발생,1526,2018-01-01
중랑,절도,검거,876,2018-01-01
중랑,폭력,발생,2581,2018-01-01
중랑,폭력,검거,2193,2018-01-01
강남,살인,발생,5,2018-01-01
강남,살인,검거,8,2018-01-01
강남,강도,발생,9,2018-01-01
강남,강도,검거,8,2018-01-01
강남,강간,발생,406,2018-01-01
강남,강간,검거,352,2018-01-01
강남,절도,발생,2020,2018-01-01
강남,절도,검거,836,2018-01-01
강남,폭력,발생,2188,2018-01-01
강남,폭력,검거,1890,2018-01-01
관악,살인,발생,9,2018-01-01
관악,살인,검거,9,2018-01-01
관악,강도,발생,10,2018-01-01
관악,강도,검거,12,2018-01-01
관악,강간,발생,352,2018-01-01
관악,강간,검거,305,2018-01-01
관악,절도,발생,2012,2018-01-01
관악,절도,검거,1025,2018-01-01
관악,폭력,발생,2643,2018-01-01
관악,폭력,검거,2302,2018-01-01
강서,살인,발생,11,2018-01-01
강서,살인,검거,9,2018-01-01
강서,강도,발생,6,2018-01-01
강서,강도,검거,3,2018-01-01
강서,강간,발생,269,2018-01-01
강서,강간,검거,246,2018-01-01
강서,절도,발생,1724,2018-01-01
강서,절도,검거,982,2018-01-01
강서,폭력,발생,2619,2018-01-01
강서,폭력,검거,2229,2018-01-01
강동,살인,발생,3,2018-01-01
강동,살인,검거,3,2018-01-01
강동,강도,발생,7,2018-01-01
강동,강도,검거,7,2018-01-01
강동,강간,발생,170,2018-01-01
강동,강간,검거,143,2018-01-01
강동,절도,발생,1515,2018-01-01
강동,절도,검거,765,2018-01-01
강동,폭력,발생,2224,2018-01-01
강동,폭력,검거,1871,2018-01-01
종암,살인,발생,6,2018-01-01
종암,살인,검거,5,2018-01-01
종암,강도,발생,1,2018-01-01
종암,강도,검거,2,2018-01-01
종암,강간,발생,58,2018-01-01
종암,강간,검거,50,2018-01-01
종암,절도,발생,564,2018-01-01
종암,절도,검거,337,2018-01-01
종암,폭력,발생,801,2018-01-01
종암,폭력,검거,696,2018-01-01
구로,살인,발생,8,2018-01-01
구로,살인,검거,8,2018-01-01
구로,강도,발생,9,2018-01-01
구로,강도,검거,9,2018-01-01
구로,강간,발생,250,2018-01-01
구로,강간,검거,181,2018-01-01
구로,절도,발생,1717,2018-01-01
구로,절도,검거,787,2018-01-01
구로,폭력,발생,2826,2018-01-01
구로,폭력,검거,2353,2018-01-01
서초,살인,발생,5,2018-01-01
서초,살인,검거,5,2018-01-01
서초,강도,발생,4,2018-01-01
서초,강도,검거,4,2018-01-01
서초,강간,발생,407,2018-01-01
서초,강간,검거,274,2018-01-01
서초,절도,발생,1482,2018-01-01
서초,절도,검거,673,2018-01-01
서초,폭력,발생,1908,2018-01-01
서초,폭력,검거,1597,2018-01-01
양천,살인,발생,2,2018-01-01
양천,살인,검거,3,2018-01-01
양천,강도,발생,4,2018-01-01
양천,강도,검거,14,2018-01-01
양천,강간,발생,120,2018-01-01
양천,강간,검거,111,2018-01-01
양천,절도,발생,1384,2018-01-01
양천,절도,검거,646,2018-01-01
양천,폭력,발생,2005,2018-01-01
양천,폭력,검거,1685,2018-01-01
송파,살인,발생,5,2018-01-01
송파,살인,검거,6,2018-01-01
송파,강도,발생,6,2018-01-01
송파,강도,검거,8,2018-01-01
송파,강간,발생,309,2018-01-01
송파,강간,검거,254,2018-01-01
송파,절도,발생,2352,2018-01-01
송파,절도,검거,1034,2018-01-01
송파,폭력,발생,3135,2018-01-01
송파,폭력,검거,2749,2018-01-01
노원,살인,발생,5,2018-01-01
노원,살인,검거,4,2018-01-01
노원,강도,발생,5,2018-01-01
노원,강도,검거,5,2018-01-01
노원,강간,발생,194,2018-01-01
노원,강간,검거,173,2018-01-01
노원,절도,발생,1422,2018-01-01
노원,절도,검거,585,2018-01-01
노원,폭력,발생,2381,2018-01-01
노원,폭력,검거,1958,2018-01-01
방배,살인,발생,0,2018-01-01
방배,살인,검거,0,2018-01-01
방배,강도,발생,1,2018-01-01
방배,강도,검거,1,2018-01-01
방배,강간,발생,63,2018-01-01
방배,강간,검거,41,2018-01-01
방배,절도,발생,369,2018-01-01
방배,절도,검거,165,2018-01-01
방배,폭력,발생,487,2018-01-01
방배,폭력,검거,423,2018-01-01
은평,살인,발생,4,2018-01-01
은평,살인,검거,4,2018-01-01
은평,강도,발생,1,2018-01-01
은평,강도,검거,1,2018-01-01
은평,강간,발생,130,2018-01-01
은평,강간,검거,117,2018-01-01
은평,절도,발생,773,2018-01-01
은평,절도,검거,491,2018-01-01
은평,폭력,발생,1308,2018-01-01
은평,폭력,검거,1158,2018-01-01
도봉,살인,발생,1,2018-01-01
도봉,살인,검거,1,2018-01-01
도봉,강도,발생,5,2018-01-01
도봉,강도,검거,3,2018-01-01
도봉,강간,발생,113,2018-01-01
도봉,강간,검거,117,2018-01-01
도봉,절도,발생,781,2018-01-01
도봉,절도,검거,431,2018-01-01
도봉,폭력,발생,1349,2018-01-01
도봉,폭력,검거,1124,2018-01-01
수서,살인,발생,5,2018-01-01
수서,살인,검거,5,2018-01-01
수서,강도,발생,5,2018-01-01
수서,강도,검거,2,2018-01-01
수서,강간,발생,194,2018-01-01
수서,강간,검거,171,2018-01-01
수서,절도,발생,984,2018-01-01
수서,절도,검거,481,2018-01-01
수서,폭력,발생,1697,2018-01-01
수서,폭력,검거,1443,2018-01-01
