구분,죄종,발생검거,건수,date
송파,폭력,검거,3698.0,2007-01-01
노원,살인,발생,11.0,2007-01-01
노원,살인,검거,10.0,2007-01-01
노원,강도,발생,40.0,2007-01-01
노원,강도,검거,26.0,2007-01-01
노원,강간,발생,128.0,2007-01-01
노원,강간,검거,121.0,2007-01-01
노원,절도,발생,1262.0,2007-01-01
노원,절도,검거,1053.0,2007-01-01
노원,폭력,발생,3390.0,2007-01-01
노원,폭력,검거,3329.0,2007-01-01
방배,살인,발생,3.0,2007-01-01
방배,살인,검거,3.0,2007-01-01
방배,강도,발생,20.0,2007-01-01
방배,강도,검거,15.0,2007-01-01
방배,강간,발생,42.0,2007-01-01
방배,강간,검거,43.0,2007-01-01
방배,절도,발생,239.0,2007-01-01
방배,절도,검거,282.0,2007-01-01
방배,폭력,발생,826.0,2007-01-01
방배,폭력,검거,869.0,2007-01-01
은평,살인,발생,6.0,2007-01-01
은평,살인,검거,6.0,2007-01-01
은평,강도,발생,20.0,2007-01-01
은평,강도,검거,27.0,2007-01-01
은평,강간,발생,72.0,2007-01-01
은평,강간,검거,66.0,2007-01-01
은평,절도,발생,798.0,2007-01-01
은평,절도,검거,460.0,2007-01-01
은평,폭력,발생,1847.0,2007-01-01
은평,폭력,검거,1759.0,2007-01-01
도봉,살인,발생,4.0,2007-01-01
도봉,살인,검거,5.0,2007-01-01
도봉,강도,발생,26.0,2007-01-01
도봉,강도,검거,29.0,2007-01-01
도봉,강간,발생,77.0,2007-01-01
도봉,강간,검거,73.0,2007-01-01
도봉,절도,발생,1059.0,2007-01-01
도봉,절도,검거,574.0,2007-01-01
도봉,폭력,발생,1831.0,2007-01-01
도봉,폭력,검거,1735.0,2007-01-01
수서,살인,발생,4.0,2007-01-01
수서,살인,검거,3.0,2007-01-01
수서,강도,발생,29.0,2007-01-01
수서,강도,검거,37.0,2007-01-01
수서,강간,발생,109.0,2007-01-01
수서,강간,검거,117.0,2007-01-01
수서,절도,발생,815.0,2007-01-01
수서,절도,검거,506.0,2007-01-01
수서,폭력,발생,1881.0,2007-01-01
수서,폭력,검거,1805.0,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
,,,,2007-01-01
