구분,죄종,발생검거,건수,date
성북,강간,발생,86.0,2015-01-01
성북,강간,검거,71.0,2015-01-01
성북,절도,발생,953.0,2015-01-01
성북,절도,검거,409.0,2015-01-01
성북,폭력,발생,1194.0,2015-01-01
성북,폭력,검거,1015.0,2015-01-01
동대문,살인,발생,5.0,2015-01-01
동대문,살인,검거,5.0,2015-01-01
동대문,강도,발생,13.0,2015-01-01
동대문,강도,검거,13.0,2015-01-01
동대문,강간,발생,173.0,2015-01-01
동대문,강간,검거,146.0,2015-01-01
동대문,절도,발생,1981.0,2015-01-01
동대문,절도,검거,814.0,2015-01-01
동대문,폭력,발생,2548.0,2015-01-01
동대문,폭력,검거,2227.0,2015-01-01
마포,살인,발생,8.0,2015-01-01
마포,살인,검거,8.0,2015-01-01
마포,강도,발생,14.0,2015-01-01
마포,강도,검거,10.0,2015-01-01
마포,강간,발생,294.0,2015-01-01
마포,강간,검거,247.0,2015-01-01
마포,절도,발생,2555.0,2015-01-01
마포,절도,검거,813.0,2015-01-01
마포,폭력,발생,2983.0,2015-01-01
마포,폭력,검거,2519.0,2015-01-01
영등포,살인,발생,14.0,2015-01-01
영등포,살인,검거,12.0,2015-01-01
영등포,강도,발생,22.0,2015-01-01
영등포,강도,검거,20.0,2015-01-01
영등포,강간,발생,295.0,2015-01-01
영등포,강간,검거,183.0,2015-01-01
영등포,절도,발생,2964.0,2015-01-01
영등포,절도,검거,978.0,2015-01-01
영등포,폭력,발생,3572.0,2015-01-01
영등포,폭력,검거,2961.0,2015-01-01
성동,살인,발생,4.0,2015-01-01
성동,살인,검거,4.0,2015-01-01
성동,강도,발생,9.0,2015-01-01
성동,강도,검거,8.0,2015-01-01
성동,강간,발생,126.0,2015-01-01
성동,강간,검거,119.0,2015-01-01
성동,절도,발생,1607.0,2015-01-01
성동,절도,검거,597.0,2015-01-01
성동,폭력,발생,1612.0,2015-01-01
성동,폭력,검거,1395.0,2015-01-01
동작,살인,발생,5.0,2015-01-01
동작,살인,검거,5.0,2015-01-01
동작,강도,발생,9.0,2015-01-01
동작,강도,검거,5.0,2015-01-01
동작,강간,발생,285.0,2015-01-01
동작,강간,검거,139.0,2015-01-01
동작,절도,발생,1865.0,2015-01-01
동작,절도,검거,661.0,2015-01-01
동작,폭력,발생,1910.0,2015-01-01
동작,폭력,검거,1587.0,2015-01-01
광진,살인,발생,4.0,2015-01-01
광진,살인,검거,4.0,2015-01-01
광진,강도,발생,14.0,2015-01-01
광진,강도,검거,26.0,2015-01-01
광진,강간,발생,240.0,2015-01-01
광진,강간,검거,220.0,2015-01-01
광진,절도,발생,3026.0,2015-01-01
광진,절도,검거,1277.0,2015-01-01
광진,폭력,발생,2625.0,2015-01-01
광진,폭력,검거,2180.0,2015-01-01
서부,살인,발생,2.0,2015-01-01
서부,살인,검거,2.0,2015-01-01
서부,강도,발생,2.0,2015-01-01
서부,강도,검거,1.0,2015-01-01
서부,강간,발생,70.0,2015-01-01
서부,강간,검거,59.0,2015-01-01
서부,절도,발생,819.0,2015-01-01
서부,절도,검거,293.0,2015-01-01
서부,폭력,발생,1192.0,2015-01-01
서부,폭력,검거,1038.0,2015-01-01
강북,살인,발생,7.0,2015-01-01
강북,살인,검거,8.0,2015-01-01
강북,강도,발생,14.0,2015-01-01
강북,강도,검거,13.0,2015-01-01
강북,강간,발생,153.0,2015-01-01
강북,강간,검거,126.0,2015-01-01
강북,절도,발생,1434.0,2015-01-01
강북,절도,검거,618.0,2015-01-01
강북,폭력,발생,2649.0,2015-01-01
강북,폭력,검거,2348.0,2015-01-01
금천,살인,발생,3.0,2015-01-01
금천,살인,검거,4.0,2015-01-01
금천,강도,발생,6.0,2015-01-01
금천,강도,검거,6.0,2015-01-01
금천,강간,발생,151.0,2015-01-01
금천,강간,검거,122.0,2015-01-01
금천,절도,발생,1567.0,2015-01-01
금천,절도,검거,888.0,2015-01-01
금천,폭력,발생,2054.0,2015-01-01
금천,폭력,검거,1776.0,2015-01-01
중랑,살인,발생,13.0,2015-01-01
중랑,살인,검거,12.0,2015-01-01
중랑,강도,발생,11.0,2015-01-01
중랑,강도,검거,9.0,2015-01-01
중랑,강간,발생,187.0,2015-01-01
중랑,강간,검거,148.0,2015-01-01
중랑,절도,발생,2135.0,2015-01-01
중랑,절도,검거,829.0,2015-01-01
중랑,폭력,발생,2847.0,2015-01-01
중랑,폭력,검거,2407.0,2015-01-01
강남,살인,발생,3.0,2015-01-01
강남,살인,검거,3.0,2015-01-01
강남,강도,발생,15.0,2015-01-01
강남,강도,검거,12.0,2015-01-01
강남,강간,발생,300.0,2015-01-01
강남,강간,검거,225.0,2015-01-01
강남,절도,발생,2411.0,2015-01-01
강남,절도,검거,984.0,2015-01-01
강남,폭력,발생,2465.0,2015-01-01
강남,폭력,검거,2146.0,2015-01-01
관악,살인,발생,9.0,2015-01-01
관악,살인,검거,8.0,2015-01-01
관악,강도,발생,12.0,2015-01-01
관악,강도,검거,14.0,2015-01-01
관악,강간,발생,320.0,2015-01-01
관악,강간,검거,221.0,2015-01-01
관악,절도,발생,2706.0,2015-01-01
관악,절도,검거,827.0,2015-01-01
관악,폭력,발생,3298.0,2015-01-01
관악,폭력,검거,2642.0,2015-01-01
강서,살인,발생,7.0,2015-01-01
강서,살인,검거,8.0,2015-01-01
강서,강도,발생,13.0,2015-01-01
강서,강도,검거,13.0,2015-01-01
강서,강간,발생,262.0,2015-01-01
강서,강간,검거,191.0,2015-01-01
강서,절도,발생,2096.0,2015-01-01
강서,절도,검거,1260.0,2015-01-01
강서,폭력,발생,3207.0,2015-01-01
강서,폭력,검거,2718.0,2015-01-01
강동,살인,발생,4.0,2015-01-01
강동,살인,검거,3.0,2015-01-01
강동,강도,발생,6.0,2015-01-01
강동,강도,검거,8.0,2015-01-01
강동,강간,발생,156.0,2015-01-01
강동,강간,검거,123.0,2015-01-01
강동,절도,발생,2366.0,2015-01-01
강동,절도,검거,789.0,2015-01-01
강동,폭력,발생,2712.0,2015-01-01
강동,폭력,검거,2248.0,2015-01-01
종암,살인,발생,3.0,2015-01-01
종암,살인,검거,3.0,2015-01-01
종암,강도,발생,3.0,2015-01-01
종암,강도,검거,3.0,2015-01-01
종암,강간,발생,64.0,2015-01-01
종암,강간,검거,53.0,2015-01-01
종암,절도,발생,832.0,2015-01-01
종암,절도,검거,332.0,2015-01-01
종암,폭력,발생,1015.0,2015-01-01
종암,폭력,검거,840.0,2015-01-01
구로,살인,발생,8.0,2015-01-01
구로,살인,검거,6.0,2015-01-01
구로,강도,발생,15.0,2015-01-01
구로,강도,검거,11.0,2015-01-01
구로,강간,발생,281.0,2015-01-01
구로,강간,검거,164.0,2015-01-01
구로,절도,발생,2335.0,2015-01-01
구로,절도,검거,889.0,2015-01-01
구로,폭력,발생,3007.0,2015-01-01
구로,폭력,검거,2432.0,2015-01-01
서초,살인,발생,7.0,2015-01-01
서초,살인,검거,4.0,2015-01-01
서초,강도,발생,8.0,2015-01-01
서초,강도,검거,5.0,2015-01-01
서초,강간,발생,334.0,2015-01-01
서초,강간,검거,193.0,2015-01-01
서초,절도,발생,1982.0,2015-01-01
서초,절도,검거,905.0,2015-01-01
서초,폭력,발생,1852.0,2015-01-01
서초,폭력,검거,1607.0,2015-01-01
양천,살인,발생,3.0,2015-01-01
양천,살인,검거,5.0,2015-01-01
양천,강도,발생,6.0,2015-01-01
양천,강도,검거,3.0,2015-01-01
양천,강간,발생,120.0,2015-01-01
양천,강간,검거,105.0,2015-01-01
양천,절도,발생,1890.0,2015-01-01
양천,절도,검거,672.0,2015-01-01
양천,폭력,발생,2509.0,2015-01-01
양천,폭력,검거,2030.0,2015-01-01
송파,살인,발생,11.0,2015-01-01
송파,살인,검거,10.0,2015-01-01
송파,강도,발생,13.0,2015-01-01
송파,강도,검거,10.0,2015-01-01
송파,강간,발생,220.0,2015-01-01
송파,강간,검거,178.0,2015-01-01
송파,절도,발생,3239.0,2015-01-01
송파,절도,검거,1129.0,2015-01-01
송파,폭력,발생,3295.0,2015-01-01
송파,폭력,검거,2786.0,2015-01-01
노원,살인,발생,10.0,2015-01-01
노원,살인,검거,10.0,2015-01-01
노원,강도,발생,7.0,2015-01-01
노원,강도,검거,7.0,2015-01-01
노원,강간,발생,197.0,2015-01-01
노원,강간,검거,121.0,2015-01-01
노원,절도,발생,2193.0,2015-01-01
노원,절도,검거,801.0,2015-01-01
노원,폭력,발생,2723.0,2015-01-01
노원,폭력,검거,2329.0,2015-01-01
방배,살인,발생,1.0,2015-01-01
방배,살인,검거,2.0,2015-01-01
방배,강도,발생,1.0,2015-01-01
방배,강도,검거,1.0,2015-01-01
방배,강간,발생,59.0,2015-01-01
방배,강간,검거,56.0,2015-01-01
방배,절도,발생,653.0,2015-01-01
방배,절도,검거,186.0,2015-01-01
방배,폭력,발생,547.0,2015-01-01
방배,폭력,검거,491.0,2015-01-01
은평,살인,발생,1.0,2015-01-01
은평,살인,검거,1.0,2015-01-01
은평,강도,발생,7.0,2015-01-01
은평,강도,검거,5.0,2015-01-01
은평,강간,발생,96.0,2015-01-01
은평,강간,검거,82.0,2015-01-01
은평,절도,발생,1095.0,2015-01-01
은평,절도,검거,418.0,2015-01-01
은평,폭력,발생,1461.0,2015-01-01
은평,폭력,검거,1268.0,2015-01-01
도봉,살인,발생,3.0,2015-01-01
도봉,살인,검거,3.0,2015-01-01
도봉,강도,발생,9.0,2015-01-01
도봉,강도,검거,10.0,2015-01-01
도봉,강간,발생,102.0,2015-01-01
도봉,강간,검거,106.0,2015-01-01
도봉,절도,발생,1063.0,2015-01-01
도봉,절도,검거,478.0,2015-01-01
도봉,폭력,발생,1487.0,2015-01-01
도봉,폭력,검거,1303.0,2015-01-01
수서,살인,발생,10.0,2015-01-01
수서,살인,검거,7.0,2015-01-01
수서,강도,발생,6.0,2015-01-01
수서,강도,검거,6.0,2015-01-01
수서,강간,발생,149.0,2015-01-01
수서,강간,검거,124.0,2015-01-01
수서,절도,발생,1439.0,2015-01-01
수서,절도,검거,666.0,2015-01-01
수서,폭력,발생,1819.0,2015-01-01
수서,폭력,검거,1559.0,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
,,,,2015-01-01
