구분,죄종,발생검거,건수,date
성북,강간,검거,50.0,2004-01-01
성북,절도,발생,962.0,2004-01-01
성북,절도,검거,820.0,2004-01-01
성북,폭력,발생,1557.0,2004-01-01
성북,폭력,검거,1481.0,2004-01-01
동대문,살인,발생,12.0,2004-01-01
동대문,살인,검거,12.0,2004-01-01
동대문,강도,발생,78.0,2004-01-01
동대문,강도,검거,89.0,2004-01-01
동대문,강간,발생,102.0,2004-01-01
동대문,강간,검거,107.0,2004-01-01
동대문,절도,발생,893.0,2004-01-01
동대문,절도,검거,789.0,2004-01-01
동대문,폭력,발생,3339.0,2004-01-01
동대문,폭력,검거,3303.0,2004-01-01
마포,살인,발생,24.0,2004-01-01
마포,살인,검거,9.0,2004-01-01
마포,강도,발생,78.0,2004-01-01
마포,강도,검거,66.0,2004-01-01
마포,강간,발생,87.0,2004-01-01
마포,강간,검거,74.0,2004-01-01
마포,절도,발생,2056.0,2004-01-01
마포,절도,검거,667.0,2004-01-01
마포,폭력,발생,3045.0,2004-01-01
마포,폭력,검거,2780.0,2004-01-01
영등포,살인,발생,5.0,2004-01-01
영등포,살인,검거,3.0,2004-01-01
영등포,강도,발생,53.0,2004-01-01
영등포,강도,검거,31.0,2004-01-01
영등포,강간,발생,75.0,2004-01-01
영등포,강간,검거,66.0,2004-01-01
영등포,절도,발생,1100.0,2004-01-01
영등포,절도,검거,723.0,2004-01-01
영등포,폭력,발생,2504.0,2004-01-01
영등포,폭력,검거,2382.0,2004-01-01
성동,살인,발생,5.0,2004-01-01
성동,살인,검거,5.0,2004-01-01
성동,강도,발생,49.0,2004-01-01
성동,강도,검거,40.0,2004-01-01
성동,강간,발생,68.0,2004-01-01
성동,강간,검거,55.0,2004-01-01
성동,절도,발생,999.0,2004-01-01
성동,절도,검거,509.0,2004-01-01
성동,폭력,발생,2314.0,2004-01-01
성동,폭력,검거,2231.0,2004-01-01
동작,살인,발생,18.0,2004-01-01
동작,살인,검거,17.0,2004-01-01
동작,강도,발생,52.0,2004-01-01
동작,강도,검거,69.0,2004-01-01
동작,강간,발생,76.0,2004-01-01
동작,강간,검거,63.0,2004-01-01
동작,절도,발생,1974.0,2004-01-01
동작,절도,검거,419.0,2004-01-01
동작,폭력,발생,2565.0,2004-01-01
동작,폭력,검거,2261.0,2004-01-01
광진,살인,발생,10.0,2004-01-01
광진,살인,검거,10.0,2004-01-01
광진,강도,발생,72.0,2004-01-01
광진,강도,검거,71.0,2004-01-01
광진,강간,발생,137.0,2004-01-01
광진,강간,검거,109.0,2004-01-01
광진,절도,발생,1886.0,2004-01-01
광진,절도,검거,778.0,2004-01-01
광진,폭력,발생,3762.0,2004-01-01
광진,폭력,검거,3299.0,2004-01-01
서부,살인,발생,7.0,2004-01-01
서부,살인,검거,8.0,2004-01-01
서부,강도,발생,34.0,2004-01-01
서부,강도,검거,69.0,2004-01-01
서부,강간,발생,69.0,2004-01-01
서부,강간,검거,65.0,2004-01-01
서부,절도,발생,846.0,2004-01-01
서부,절도,검거,730.0,2004-01-01
서부,폭력,발생,2190.0,2004-01-01
서부,폭력,검거,2138.0,2004-01-01
강북,살인,발생,15.0,2004-01-01
강북,살인,검거,15.0,2004-01-01
강북,강도,발생,46.0,2004-01-01
강북,강도,검거,41.0,2004-01-01
강북,강간,발생,81.0,2004-01-01
강북,강간,검거,80.0,2004-01-01
강북,절도,발생,729.0,2004-01-01
강북,절도,검거,527.0,2004-01-01
강북,폭력,발생,2784.0,2004-01-01
강북,폭력,검거,2699.0,2004-01-01
금천,살인,발생,16.0,2004-01-01
금천,살인,검거,14.0,2004-01-01
금천,강도,발생,86.0,2004-01-01
금천,강도,검거,41.0,2004-01-01
금천,강간,발생,102.0,2004-01-01
금천,강간,검거,101.0,2004-01-01
금천,절도,발생,1938.0,2004-01-01
금천,절도,검거,712.0,2004-01-01
금천,폭력,발생,3974.0,2004-01-01
금천,폭력,검거,3502.0,2004-01-01
중랑,살인,발생,7.0,2004-01-01
중랑,살인,검거,6.0,2004-01-01
중랑,강도,발생,52.0,2004-01-01
중랑,강도,검거,48.0,2004-01-01
중랑,강간,발생,98.0,2004-01-01
중랑,강간,검거,79.0,2004-01-01
중랑,절도,발생,827.0,2004-01-01
중랑,절도,검거,577.0,2004-01-01
중랑,폭력,발생,3838.0,2004-01-01
중랑,폭력,검거,3808.0,2004-01-01
강남,살인,발생,8.0,2004-01-01
강남,살인,검거,6.0,2004-01-01
강남,강도,발생,103.0,2004-01-01
강남,강도,검거,75.0,2004-01-01
강남,강간,발생,178.0,2004-01-01
강남,강간,검거,153.0,2004-01-01
강남,절도,발생,1271.0,2004-01-01
강남,절도,검거,764.0,2004-01-01
강남,폭력,발생,3742.0,2004-01-01
강남,폭력,검거,3571.0,2004-01-01
관악,살인,발생,0.0,2004-01-01
관악,살인,검거,0.0,2004-01-01
관악,강도,발생,75.0,2004-01-01
관악,강도,검거,29.0,2004-01-01
관악,강간,발생,175.0,2004-01-01
관악,강간,검거,90.0,2004-01-01
관악,절도,발생,1697.0,2004-01-01
관악,절도,검거,620.0,2004-01-01
관악,폭력,발생,2870.0,2004-01-01
관악,폭력,검거,2617.0,2004-01-01
강서,살인,발생,8.0,2004-01-01
강서,살인,검거,7.0,2004-01-01
강서,강도,발생,84.0,2004-01-01
강서,강도,검거,81.0,2004-01-01
강서,강간,발생,109.0,2004-01-01
강서,강간,검거,88.0,2004-01-01
강서,절도,발생,1914.0,2004-01-01
강서,절도,검거,859.0,2004-01-01
강서,폭력,발생,4213.0,2004-01-01
강서,폭력,검거,3886.0,2004-01-01
강동,살인,발생,7.0,2004-01-01
강동,살인,검거,7.0,2004-01-01
강동,강도,발생,63.0,2004-01-01
강동,강도,검거,60.0,2004-01-01
강동,강간,발생,97.0,2004-01-01
강동,강간,검거,89.0,2004-01-01
강동,절도,발생,999.0,2004-01-01
강동,절도,검거,779.0,2004-01-01
강동,폭력,발생,2977.0,2004-01-01
강동,폭력,검거,2977.0,2004-01-01
종암,살인,발생,7.0,2004-01-01
종암,살인,검거,6.0,2004-01-01
종암,강도,발생,22.0,2004-01-01
종암,강도,검거,35.0,2004-01-01
종암,강간,발생,90.0,2004-01-01
종암,강간,검거,69.0,2004-01-01
종암,절도,발생,939.0,2004-01-01
종암,절도,검거,740.0,2004-01-01
종암,폭력,발생,2651.0,2004-01-01
종암,폭력,검거,2567.0,2004-01-01
구로,살인,발생,13.0,2004-01-01
구로,살인,검거,13.0,2004-01-01
구로,강도,발생,51.0,2004-01-01
구로,강도,검거,39.0,2004-01-01
구로,강간,발생,167.0,2004-01-01
구로,강간,검거,83.0,2004-01-01
구로,절도,발생,1559.0,2004-01-01
구로,절도,검거,743.0,2004-01-01
구로,폭력,발생,3498.0,2004-01-01
구로,폭력,검거,3165.0,2004-01-01
서초,살인,발생,2.0,2004-01-01
서초,살인,검거,2.0,2004-01-01
서초,강도,발생,205.0,2004-01-01
서초,강도,검거,145.0,2004-01-01
서초,강간,발생,154.0,2004-01-01
서초,강간,검거,98.0,2004-01-01
서초,절도,발생,1220.0,2004-01-01
서초,절도,검거,787.0,2004-01-01
서초,폭력,발생,2673.0,2004-01-01
서초,폭력,검거,2469.0,2004-01-01
양천,살인,발생,6.0,2004-01-01
양천,살인,검거,6.0,2004-01-01
양천,강도,발생,36.0,2004-01-01
양천,강도,검거,46.0,2004-01-01
양천,강간,발생,81.0,2004-01-01
양천,강간,검거,75.0,2004-01-01
양천,절도,발생,1489.0,2004-01-01
양천,절도,검거,536.0,2004-01-01
양천,폭력,발생,2880.0,2004-01-01
양천,폭력,검거,2577.0,2004-01-01
송파,살인,발생,6.0,2004-01-01
송파,살인,검거,6.0,2004-01-01
송파,강도,발생,62.0,2004-01-01
송파,강도,검거,58.0,2004-01-01
송파,강간,발생,68.0,2004-01-01
송파,강간,검거,55.0,2004-01-01
송파,절도,발생,927.0,2004-01-01
송파,절도,검거,500.0,2004-01-01
송파,폭력,발생,2481.0,2004-01-01
송파,폭력,검거,2340.0,2004-01-01
노원,살인,발생,5.0,2004-01-01
노원,살인,검거,5.0,2004-01-01
노원,강도,발생,13.0,2004-01-01
노원,강도,검거,14.0,2004-01-01
노원,강간,발생,100.0,2004-01-01
노원,강간,검거,112.0,2004-01-01
노원,절도,발생,1084.0,2004-01-01
노원,절도,검거,726.0,2004-01-01
노원,폭력,발생,2391.0,2004-01-01
노원,폭력,검거,2275.0,2004-01-01
방배,살인,발생,2.0,2004-01-01
방배,살인,검거,3.0,2004-01-01
방배,강도,발생,25.0,2004-01-01
방배,강도,검거,24.0,2004-01-01
방배,강간,발생,111.0,2004-01-01
방배,강간,검거,66.0,2004-01-01
방배,절도,발생,721.0,2004-01-01
방배,절도,검거,482.0,2004-01-01
방배,폭력,발생,1563.0,2004-01-01
방배,폭력,검거,1493.0,2004-01-01
은평,살인,발생,5.0,2004-01-01
은평,살인,검거,5.0,2004-01-01
은평,강도,발생,24.0,2004-01-01
은평,강도,검거,26.0,2004-01-01
은평,강간,발생,56.0,2004-01-01
은평,강간,검거,59.0,2004-01-01
은평,절도,발생,848.0,2004-01-01
은평,절도,검거,484.0,2004-01-01
은평,폭력,발생,1852.0,2004-01-01
은평,폭력,검거,1772.0,2004-01-01
도봉,살인,발생,4.0,2004-01-01
도봉,살인,검거,3.0,2004-01-01
도봉,강도,발생,39.0,2004-01-01
도봉,강도,검거,37.0,2004-01-01
도봉,강간,발생,88.0,2004-01-01
도봉,강간,검거,80.0,2004-01-01
도봉,절도,발생,892.0,2004-01-01
도봉,절도,검거,562.0,2004-01-01
도봉,폭력,발생,2640.0,2004-01-01
도봉,폭력,검거,2498.0,2004-01-01
수서,살인,발생,6.0,2004-01-01
수서,살인,검거,5.0,2004-01-01
수서,강도,발생,45.0,2004-01-01
수서,강도,검거,33.0,2004-01-01
수서,강간,발생,66.0,2004-01-01
수서,강간,검거,53.0,2004-01-01
수서,절도,발생,1529.0,2004-01-01
수서,절도,검거,600.0,2004-01-01
수서,폭력,발생,2600.0,2004-01-01
수서,폭력,검거,2338.0,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
,,,,2004-01-01
