구분,죄종,발생검거,건수,date
종암,강간,검거,65.0,2010-01-01
종암,절도,발생,854.0,2010-01-01
종암,절도,검거,547.0,2010-01-01
종암,폭력,발생,1081.0,2010-01-01
종암,폭력,검거,974.0,2010-01-01
구로,살인,발생,17.0,2010-01-01
구로,살인,검거,17.0,2010-01-01
구로,강도,발생,40.0,2010-01-01
구로,강도,검거,38.0,2010-01-01
구로,강간,발생,229.0,2010-01-01
구로,강간,검거,148.0,2010-01-01
구로,절도,발생,2259.0,2010-01-01
구로,절도,검거,1206.0,2010-01-01
구로,폭력,발생,2901.0,2010-01-01
구로,폭력,검거,2546.0,2010-01-01
서초,살인,발생,9.0,2010-01-01
서초,살인,검거,7.0,2010-01-01
서초,강도,발생,34.0,2010-01-01
서초,강도,검거,21.0,2010-01-01
서초,강간,발생,268.0,2010-01-01
서초,강간,검거,122.0,2010-01-01
서초,절도,발생,1561.0,2010-01-01
서초,절도,검거,698.0,2010-01-01
서초,폭력,발생,2059.0,2010-01-01
서초,폭력,검거,1811.0,2010-01-01
양천,살인,발생,9.0,2010-01-01
양천,살인,검거,10.0,2010-01-01
양천,강도,발생,34.0,2010-01-01
양천,강도,검거,23.0,2010-01-01
양천,강간,발생,109.0,2010-01-01
양천,강간,검거,107.0,2010-01-01
양천,절도,발생,1583.0,2010-01-01
양천,절도,검거,683.0,2010-01-01
양천,폭력,발생,2164.0,2010-01-01
양천,폭력,검거,1868.0,2010-01-01
송파,살인,발생,9.0,2010-01-01
송파,살인,검거,7.0,2010-01-01
송파,강도,발생,48.0,2010-01-01
송파,강도,검거,32.0,2010-01-01
송파,강간,발생,260.0,2010-01-01
송파,강간,검거,201.0,2010-01-01
송파,절도,발생,3447.0,2010-01-01
송파,절도,검거,1095.0,2010-01-01
송파,폭력,발생,3659.0,2010-01-01
송파,폭력,검거,3018.0,2010-01-01
노원,살인,발생,16.0,2010-01-01
노원,살인,검거,16.0,2010-01-01
노원,강도,발생,37.0,2010-01-01
노원,강도,검거,32.0,2010-01-01
노원,강간,발생,149.0,2010-01-01
노원,강간,검거,132.0,2010-01-01
노원,절도,발생,1531.0,2010-01-01
노원,절도,검거,1082.0,2010-01-01
노원,폭력,발생,2635.0,2010-01-01
노원,폭력,검거,2384.0,2010-01-01
방배,살인,발생,2.0,2010-01-01
방배,살인,검거,1.0,2010-01-01
방배,강도,발생,10.0,2010-01-01
방배,강도,검거,12.0,2010-01-01
방배,강간,발생,80.0,2010-01-01
방배,강간,검거,49.0,2010-01-01
방배,절도,발생,483.0,2010-01-01
방배,절도,검거,363.0,2010-01-01
방배,폭력,발생,658.0,2010-01-01
방배,폭력,검거,582.0,2010-01-01
은평,살인,발생,4.0,2010-01-01
은평,살인,검거,4.0,2010-01-01
은평,강도,발생,24.0,2010-01-01
은평,강도,검거,20.0,2010-01-01
은평,강간,발생,64.0,2010-01-01
은평,강간,검거,56.0,2010-01-01
은평,절도,발생,882.0,2010-01-01
은평,절도,검거,465.0,2010-01-01
은평,폭력,발생,1514.0,2010-01-01
은평,폭력,검거,1396.0,2010-01-01
도봉,살인,발생,5.0,2010-01-01
도봉,살인,검거,6.0,2010-01-01
도봉,강도,발생,17.0,2010-01-01
도봉,강도,검거,18.0,2010-01-01
도봉,강간,발생,87.0,2010-01-01
도봉,강간,검거,80.0,2010-01-01
도봉,절도,발생,1060.0,2010-01-01
도봉,절도,검거,571.0,2010-01-01
도봉,폭력,발생,1638.0,2010-01-01
도봉,폭력,검거,1478.0,2010-01-01
수서,살인,발생,2.0,2010-01-01
수서,살인,검거,2.0,2010-01-01
수서,강도,발생,21.0,2010-01-01
수서,강도,검거,21.0,2010-01-01
수서,강간,발생,117.0,2010-01-01
수서,강간,검거,84.0,2010-01-01
수서,절도,발생,1584.0,2010-01-01
수서,절도,검거,604.0,2010-01-01
수서,폭력,발생,1944.0,2010-01-01
수서,폭력,검거,1646.0,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
,,,,2010-01-01
