구분,죄종,발생검거,건수,date
송파,강간,검거,158.0,2006-01-01
송파,절도,발생,1477.0,2006-01-01
송파,절도,검거,617.0,2006-01-01
송파,폭력,발생,3532.0,2006-01-01
송파,폭력,검거,3342.0,2006-01-01
노원,살인,발생,6.0,2006-01-01
노원,살인,검거,7.0,2006-01-01
노원,강도,발생,27.0,2006-01-01
노원,강도,검거,32.0,2006-01-01
노원,강간,발생,114.0,2006-01-01
노원,강간,검거,119.0,2006-01-01
노원,절도,발생,1374.0,2006-01-01
노원,절도,검거,1020.0,2006-01-01
노원,폭력,발생,3111.0,2006-01-01
노원,폭력,검거,3024.0,2006-01-01
방배,살인,발생,1.0,2006-01-01
방배,살인,검거,2.0,2006-01-01
방배,강도,발생,16.0,2006-01-01
방배,강도,검거,23.0,2006-01-01
방배,강간,발생,62.0,2006-01-01
방배,강간,검거,34.0,2006-01-01
방배,절도,발생,274.0,2006-01-01
방배,절도,검거,265.0,2006-01-01
방배,폭력,발생,848.0,2006-01-01
방배,폭력,검거,853.0,2006-01-01
은평,살인,발생,3.0,2006-01-01
은평,살인,검거,3.0,2006-01-01
은평,강도,발생,20.0,2006-01-01
은평,강도,검거,19.0,2006-01-01
은평,강간,발생,56.0,2006-01-01
은평,강간,검거,64.0,2006-01-01
은평,절도,발생,830.0,2006-01-01
은평,절도,검거,463.0,2006-01-01
은평,폭력,발생,1753.0,2006-01-01
은평,폭력,검거,1666.0,2006-01-01
도봉,살인,발생,10.0,2006-01-01
도봉,살인,검거,9.0,2006-01-01
도봉,강도,발생,24.0,2006-01-01
도봉,강도,검거,19.0,2006-01-01
도봉,강간,발생,77.0,2006-01-01
도봉,강간,검거,72.0,2006-01-01
도봉,절도,발생,872.0,2006-01-01
도봉,절도,검거,509.0,2006-01-01
도봉,폭력,발생,1751.0,2006-01-01
도봉,폭력,검거,1752.0,2006-01-01
수서,살인,발생,4.0,2006-01-01
수서,살인,검거,5.0,2006-01-01
수서,강도,발생,39.0,2006-01-01
수서,강도,검거,43.0,2006-01-01
수서,강간,발생,89.0,2006-01-01
수서,강간,검거,87.0,2006-01-01
수서,절도,발생,890.0,2006-01-01
수서,절도,검거,716.0,2006-01-01
수서,폭력,발생,1931.0,2006-01-01
수서,폭력,검거,1771.0,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
,,,,2006-01-01
